date,unit_ret,btc_ret,eth_ret,data_through_date,source_summary_sha256
2025-10-07,0.0022170312422401684,-0.0265372241005859,-0.050431888862308316,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-08,-0.0016988428218414878,0.016042123868708513,0.017713945092393768,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-09,0.00018471912545672147,-0.01332545744137914,-0.034758199982317994,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-10,0.0027644276659903795,-0.07294639112521895,-0.12442239085534246,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-11,0.0013637024369203296,-0.018917348590690386,-0.02059747317438021,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-12,0.00030332141422257996,0.03895663558466156,0.10822133986291083,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-14,0.00021607486461986612,-0.018629790464806506,-0.02749235733695632,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-15,-6.267091356115651e-05,-0.02006513112529551,-0.03376337983074662,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-26,-6.014710802423392e-05,0.026085359023188204,0.05211272238683606,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-27,0.0011531662244027043,-0.003816650552890266,-0.009634532318733346,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-28,0.004457868443903483,-0.01074246918104571,-0.034262609582554115,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-29,0.0010058278024909076,-0.025587578432415214,-0.01915102808532465,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-10-30,0.0008698708124978931,-0.015344414854914334,-0.02501890710522614,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-12-21,0.001134699056676848,0.0035577275835987354,0.008298866717512787,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-12-22,0.00038930508097946874,-0.0005720475239481271,0.0022925615042934666,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-12-23,0.00011433058288146537,-0.012805619435008353,-0.01478777481889304,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-12-24,-0.0012814138231810879,0.00219912172361747,-0.0058041243027457945,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-12-25,0.001358716390866612,-0.005228427033090122,-0.015005719212140334,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-12-26,0.0003483623796537292,0.0017286451528537583,0.008456237077877349,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2025-12-27,-5.9751305652803826e-05,0.005803354677952788,0.007209879243065265,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-01,-0.00025293762923878934,0.013872953790688758,0.01084640321554442,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-02,-0.0009387360802765576,0.012878039772503236,0.04025589535065732,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-05,0.0035558722320954152,0.025519533679379425,0.025712731333454197,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-06,0.002320852362216769,-0.0011819814442768362,0.02229211447855306,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-07,0.0016738504909791115,-0.025424000102438726,-0.039012342682379186,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-08,-0.0015522907102611433,-0.002957342442955424,-0.019518201622833353,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-09,0.00010035903882903567,-0.004980128901329706,-0.005953991009441495,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-12,-1.9671364160290703e-06,0.003145248706611259,-0.008998532813090487,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-13,-0.005516271108075274,0.04537927663626995,0.07457176752771089,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-14,-0.00023112749770575313,0.015835076187630692,0.008678727641371564,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-15,0.0023628665266657205,-0.013829721362229153,-0.010596259547220988,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-16,-0.0009550685706275329,-0.0005755552276635045,-0.006899690734700981,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-17,0.001467898413427628,-0.004208161047234205,0.0042159258191309945,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-18,0.004022354239501963,-0.015545250938456157,-0.007943080633753818,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-19,0.0034313404077251047,-0.011111395936538093,-0.028839884713581565,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-20,0.003915380760779939,-0.04541158706173731,-0.07807127619525667,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-21,0.0016683787211029368,0.011656496556343932,0.014376909832104934,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-22,0.0005723164976112967,0.001136336946273353,-0.010090607482749037,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-23,0.0007659648737230604,0.00044686895679557637,0.0013080710696022901,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-24,-8.972163548655451e-05,-0.004183058501401882,-0.0009374672140302076,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-27,0.00011330387159805492,0.010160228571169716,0.032687928273658295,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-28,-0.0012009559647034997,0.0006659021123893716,-0.005193989387201836,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-29,0.004383067530156267,-0.052227327061886486,-0.06252700286479618,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-01-30,0.0012150159743633915,-0.0044598214180175955,-0.04082175269427113,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-08,0.00022206924087613057,-0.01908902808540014,-0.016560580737911,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-09,0.00039056984081702414,0.03710583860802674,0.029029975257369944,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-10,7.281924227027067e-07,0.022178454088055854,0.02178070708236901,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-11,0.0008073740112332033,0.003480313271108315,0.00747720484200598,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-12,0.0010176513537035298,0.0047212576335551315,0.01064981421340594,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-13,0.00039570625872497955,0.0057035838937600225,0.008863349062520953,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-14,-0.0002997596839018441,0.004147621466057183,0.0021234367153686318,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-15,0.0015160026198286808,0.022471831183792812,0.039128754074420735,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-16,-0.0012870172684075335,0.028541788327436368,0.07991255545655784,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-17,0.002391621976317204,-0.013267036004419142,-0.015029472054708393,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-18,0.0026363085202381793,-0.03584948065029747,-0.04922194780746447,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-19,0.002643393872036371,-0.018702861949315808,-0.02966794426985886,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-20,3.8386077438301466e-05,0.008504360219685259,0.003889156694169893,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-21,0.0007168943194304366,-0.022782191409570163,-0.02879227233312498,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-22,-0.0008173697094982714,-0.015135653146121975,-0.014722118218561286,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-23,-0.000472242292762278,0.044773478838416425,0.04788096989656965,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-24,-0.0004961301355645234,-0.0048924010442390475,0.0020177881508414153,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-25,-0.00022431052669715442,0.01114604294204491,0.005962296017557378,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-26,-0.00013342782151005858,-0.0352138650824706,-0.050160050921099986,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-27,0.0005956619779802817,-0.035158896056889155,-0.03278768131073029,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-03-31,-0.0005711814154072006,0.02212610065106735,0.03901027833453452,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-01,-0.0009650006309014865,-0.0023239934002105,0.01623555572449442,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-02,-0.00010020633264943711,-0.017846547014070513,-0.03858220225265452,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-06,0.005317537587759759,-0.002824539436309337,-0.0016591373433892942,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-07,0.0009409998470529599,0.044865748646586656,0.0632089761304444,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-08,0.0024752746786005806,-0.011981428368751046,-0.022490677265926906,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-09,-0.0001622304412852872,0.010161445633872557,9.137468647058e-05,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-10,0.003746351151144878,0.016235802383109288,0.025198835992855217,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-11,0.0012518044620437694,0.0012561711464620373,0.017699351647617156,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-12,0.003356630273200388,-0.03145527560004169,-0.04091739021923302,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-13,0.0005573958789535407,0.05188008201937344,0.08104381808055083,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-14,0.0010062781747075774,-0.003918869322176777,-0.019709114251205695,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-15,-0.0013344057125651257,0.009260084057431284,0.016271265298737347,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
2026-04-16,0.0021481808867659827,0.004376938229406102,-0.005103771025501858,2026-07-09,0262e6f0fc13ef4d89aca62eaaee0ac61ee332f1c33406abef7e773264b583fc
