symbol,decision_ts_ms,date,era,block,decile,is_d9,btc_up,ret1,turnover_spike_168h,max_ret168,hold_h,n_settlements,long_gross,long_funding,short_path,long_net45,stratum
1000000MOGUSDT,1755651600000,2025-08-20,e2526,725,8,0,0,0.017312610662994388,0.7871142167144812,0.04698375870069604,24.0,6,0.035113035113035096,-0.00030000000000000003,-0.035113035113035096,0.030313035113035094,2-1-0
1000000MOGUSDT,1755874800000,2025-08-22,e2526,725,9,1,0,0.10995020017576418,17.152508596660724,0.10995020017576418,24.0,7,-0.01323052659248214,-0.0006349999999999999,0.01323052659248214,-0.01836552659248214,2-2-2
1000000MOGUSDT,1755961200000,2025-08-23,e2526,725,9,1,0,-0.007452754857599109,1.2416819137633375,0.10995020017576418,24.0,5,-0.025839104954715086,-0.00025,0.025839104954715086,-0.030589104954715087,0-2-2
1000000MOGUSDT,1756047600000,2025-08-24,e2526,725,9,1,0,0.001998183469573034,0.6320711660520972,0.10995020017576418,24.0,6,-0.08176100628930805,-0.00030000000000000003,0.08176100628930805,-0.08656100628930805,1-1-2
1000000MOGUSDT,1756134000000,2025-08-25,e2526,725,9,1,0,0.002464025231618372,1.1915106136734883,0.10995020017576418,24.0,7,-0.041492952154060014,-0.00033364,0.041492952154060014,-0.046326592154060015,1-2-2
1000000MOGUSDT,1756220400000,2025-08-26,e2526,725,9,1,0,0.014383278145695177,1.0933308928930643,0.10995020017576418,24.0,5,0.04256420878210432,-0.00025,-0.04256420878210432,0.03781420878210432,2-1-2
1000000MOGUSDT,1756306800000,2025-08-27,e2526,725,9,1,0,0.011948990862536313,0.9357049245934629,0.10995020017576418,24.0,6,-0.060693354524684495,-0.00030000000000000003,0.060693354524684495,-0.0654933545246845,2-1-2
1000000MOGUSDT,1756393200000,2025-08-28,e2526,726,9,1,0,0.006557718330383988,0.776122407271166,0.10995020017576418,24.0,6,-0.09094754653130288,-0.00030000000000000003,0.09094754653130288,-0.09574754653130288,2-1-2
1000000MOGUSDT,1756688400000,2025-09-01,e2526,726,7,0,0,-0.0007153075822604604,1.9042921336527945,0.029972168700492352,24.0,6,-0.034752698375044466,-0.00056136,0.034752698375044466,-0.03981405837504446,1-2-0
1000000MOGUSDT,1756774800000,2025-09-02,e2526,726,8,0,0,-0.006021875384048192,0.39637606136203624,0.04000994035785288,24.0,6,0.044851314819365884,-0.00030000000000000003,-0.044851314819365884,0.040051314819365885,0-0-0
1000000MOGUSDT,1756861200000,2025-09-03,e2526,726,8,0,0,0.00394500896592942,0.7344145242635463,0.05327768229806029,24.0,6,0.007409149711866458,-0.00030000000000000003,-0.007409149711866458,0.002609149711866459,1-1-1
1000000MOGUSDT,1756947600000,2025-09-04,e2526,726,8,0,0,0.007301849016605688,0.5292744137986171,0.05327768229806029,24.0,6,-0.023815082885827676,-0.00030000000000000003,0.023815082885827676,-0.02861508288582768,2-0-1
1000000MOGUSDT,1757034000000,2025-09-05,e2526,726,7,0,0,-0.004646175839885691,0.6233773068322742,0.05327768229806029,24.0,6,0.0023917723032766958,-0.00030000000000000003,-0.0023917723032766958,-0.002408227696723304,0-1-1
