symbol,sign,threshold,start,era,age_cell,n_settlements,duration_h,peak_rate8h,sum_rate_raw,resolved
AGTUSDT,-1,0.005,2025-06-06,e2526,age_lt30,1,0.0,-0.00615388,-0.00307694,true
AGTUSDT,-1,0.005,2025-06-08,e2526,age_lt30,1,0.0,-0.0051203,-0.00256015,true
AGTUSDT,-1,0.005,2025-06-09,e2526,age_lt30,1,0.0,-0.00762878,-0.00381439,true
AGTUSDT,-1,0.005,2025-07-09,e2526,age_30_240,1,0.0,-0.01069514,-0.00534757,true
AI16ZUSDT,1,0.0015,2025-01-02,e2526,age_lt30,2,4.000000277777778,0.002338,0.00225063,true
AI16ZUSDT,1,0.0015,2025-01-13,e2526,age_lt30,1,0.0,0.00159388,0.00079694,true
AI16ZUSDT,1,0.0015,2025-01-13,e2526,age_lt30,1,0.0,0.00267306,0.00133653,true
AI16ZUSDT,1,0.0015,2025-01-18,e2526,age_lt30,1,0.0,0.00169086,0.00084543,true
AI16ZUSDT,1,0.0015,2025-11-04,e2526,age_ge240,1,0.0,0.00204202,0.00102101,true
AI16ZUSDT,1,0.0015,2025-11-05,e2526,age_ge240,1,0.0,0.00161458,0.00080729,true
AI16ZUSDT,1,0.0015,2025-11-05,e2526,age_ge240,2,4.000001111111111,0.00202898,0.00183863,true
AI16ZUSDT,-1,0.0015,2025-01-13,e2526,age_lt30,1,0.0,-0.00445116,-0.00222558,true
AI16ZUSDT,-1,0.0015,2025-08-26,e2526,age_30_240,1,0.0,-0.00163604,-0.00081802,true
AI16ZUSDT,-1,0.0015,2025-10-11,e2526,age_ge240,1,0.0,-0.00627426,-0.00313713,true
AI16ZUSDT,-1,0.0015,2025-10-11,e2526,age_ge240,1,0.0,-0.00217116,-0.00108558,true
AI16ZUSDT,-1,0.0015,2025-11-01,e2526,age_ge240,1,0.0,-0.00166436,-0.00083218,true
AI16ZUSDT,-1,0.0015,2025-11-05,e2526,age_ge240,1,0.0,-0.00191008,-0.00095504,true
AI16ZUSDT,-1,0.003,2025-01-13,e2526,age_lt30,1,0.0,-0.00445116,-0.00222558,true
AI16ZUSDT,-1,0.003,2025-10-11,e2526,age_ge240,1,0.0,-0.00627426,-0.00313713,true
AI16ZUSDT,-1,0.005,2025-10-11,e2526,age_ge240,1,0.0,-0.00627426,-0.00313713,true
AIAUSDT,1,0.0015,2025-09-18,e2526,age_lt30,4,12.000000833333333,0.0033623,0.0055384,true
AIAUSDT,1,0.0015,2025-09-19,e2526,age_lt30,1,0.0,0.00312594,0.00156297,true
AIAUSDT,1,0.0015,2025-09-20,e2526,age_lt30,4,11.999997777777779,0.00610446,0.00681142,true
AIAUSDT,1,0.0015,2025-09-21,e2526,age_lt30,1,0.0,0.00240742,0.00120371,true
AIAUSDT,1,0.0015,2025-09-22,e2526,age_lt30,2,4.000000833333333,0.0021575,0.00209601,true
AIAUSDT,1,0.0015,2025-09-26,e2526,age_lt30,1,0.0,0.00246174,0.00123087,true
AIAUSDT,1,0.0015,2025-09-27,e2526,age_lt30,4,11.999999722222222,0.00270212,0.00485273,true
AIAUSDT,1,0.0015,2025-09-28,e2526,age_lt30,2,3.999998888888889,0.0025268,0.0021553,true
AIAUSDT,1,0.0015,2025-09-29,e2526,age_lt30,1,0.0,0.00179066,0.00089533,true
AIAUSDT,1,0.0015,2025-10-01,e2526,age_lt30,1,0.0,0.00199376,0.00099688,true
AIAUSDT,1,0.0015,2025-10-02,e2526,age_lt30,1,0.0,0.00183368,0.00091684,true
AIAUSDT,1,0.0015,2025-10-02,e2526,age_lt30,2,4.000001666666667,0.00489306,0.0034460800000000002,true
AIAUSDT,1,0.0015,2025-10-04,e2526,age_lt30,4,11.999999722222222,0.00207768,0.0036314,true
AIAUSDT,1,0.0015,2025-10-06,e2526,age_lt30,2,3.9999994444444447,0.00227478,0.0022108600000000003,true
AIAUSDT,1,0.0015,2025-10-08,e2526,age_lt30,1,0.0,0.00152122,0.00076061,true
AIAUSDT,1,0.0015,2025-10-15,e2526,age_lt30,1,0.0,0.00187632,0.00023454,true
AIAUSDT,1,0.0015,2025-10-21,e2526,age_30_240,1,0.0,0.00169576,0.00021197,true
AIAUSDT,1,0.0015,2025-10-21,e2526,age_30_240,1,0.0,0.00200656,0.00025082,true
AIAUSDT,1,0.0015,2025-10-21,e2526,age_30_240,1,0.0,0.00230464,0.00028808,true
AIAUSDT,1,0.0015,2025-10-21,e2526,age_30_240,2,1.0,0.00221336,0.0005078400000000001,true
AIAUSDT,1,0.0015,2025-10-21,e2526,age_30_240,13,11.99999888888889,0.00900704,0.00798621,true
AIAUSDT,1,0.0015,2025-11-04,e2526,age_30_240,1,0.0,0.00176248,0.00088124,true
AIAUSDT,1,0.0015,2025-11-04,e2526,age_30_240,5,16.0,0.00974756,0.01456047,true
AIAUSDT,1,0.0015,2025-11-08,e2526,age_30_240,1,0.0,0.00240384,0.00030048,true
AIAUSDT,1,0.0015,2025-11-08,e2526,age_30_240,9,8.000000833333333,0.00491208,0.0038080600000000003,true
AIAUSDT,1,0.0015,2025-11-09,e2526,age_30_240,1,0.0,0.0021472,0.0002684,true
AIAUSDT,1,0.0015,2025-11-09,e2526,age_30_240,1,0.0,0.00265632,0.00033204,true
AIAUSDT,1,0.0015,2025-11-10,e2526,age_30_240,1,0.0,0.00422624,0.00052828,true
AIAUSDT,1,0.0015,2025-11-13,e2526,age_30_240,8,7.0,0.00356576,0.00249889,true
AIAUSDT,1,0.0015,2025-11-14,e2526,age_30_240,1,0.0,0.0018752,0.0002344,true
AIAUSDT,1,0.0015,2025-11-14,e2526,age_30_240,57,56.00000138888889,0.00724504,0.0269754,true
AIAUSDT,1,0.0015,2025-11-17,e2526,age_30_240,1,0.0,0.0015192,0.0001899,true
AIAUSDT,1,0.0015,2025-11-17,e2526,age_30_240,10,9.000001388888888,0.00587392,0.00471045,true
AIAUSDT,1,0.0015,2025-11-17,e2526,age_30_240,1,0.0,0.00234592,0.00029324,true
AIAUSDT,1,0.0015,2025-11-17,e2526,age_30_240,1,0.0,0.00187976,0.00023497,true
AIAUSDT,1,0.0015,2025-11-17,e2526,age_30_240,1,0.0,0.00248512,0.00031064,true
AIAUSDT,1,0.0015,2025-11-17,e2526,age_30_240,1,0.0,0.00226432,0.00028304,true
AIAUSDT,1,0.0015,2025-11-18,e2526,age_30_240,2,1.0000002777777777,0.00199808,0.00047198,true
AIAUSDT,1,0.0015,2025-11-18,e2526,age_30_240,1,0.0,0.00205568,0.00025696,true
AIAUSDT,1,0.0015,2025-11-18,e2526,age_30_240,2,1.0000027777777778,0.00300608,0.00070399,true
AIAUSDT,1,0.0015,2025-11-19,e2526,age_30_240,1,0.0,0.00151896,0.00018987,true
AIAUSDT,1,0.0015,2025-11-19,e2526,age_30_240,1,0.0,0.00291176,0.00036397,true
AIAUSDT,1,0.0015,2025-11-19,e2526,age_30_240,1,0.0,0.00442272,0.00055284,true
AIAUSDT,1,0.0015,2025-11-19,e2526,age_30_240,1,0.0,0.00187784,0.00023473,true
AIAUSDT,1,0.0015,2025-11-20,e2526,age_30_240,1,0.0,0.00176728,0.00022091,true
AIAUSDT,1,0.0015,2025-11-20,e2526,age_30_240,1,0.0,0.00241168,0.00030146,true
AIAUSDT,1,0.0015,2025-11-21,e2526,age_30_240,1,0.0,0.00160704,0.00020088,true
AIAUSDT,1,0.0015,2025-11-22,e2526,age_30_240,19,18.00000138888889,0.005952,0.00704569,true
AIAUSDT,1,0.0015,2025-11-25,e2526,age_30_240,2,1.0000002777777777,0.00264704,0.00057396,true
AIAUSDT,1,0.0015,2025-11-27,e2526,age_30_240,3,1.9999977777777778,0.00203568,0.00067052,true
AIAUSDT,1,0.0015,2025-11-27,e2526,age_30_240,1,0.0,0.00166056,0.00020757,true
AIAUSDT,1,0.0015,2025-11-27,e2526,age_30_240,5,3.999998888888889,0.00325776,0.00170865,true
AIAUSDT,1,0.0015,2025-11-27,e2526,age_30_240,6,4.999999444444445,0.00354752,0.00198534,true
AIAUSDT,1,0.0015,2025-11-28,e2526,age_30_240,1,0.0,0.00152288,0.00019036,true
AIAUSDT,1,0.0015,2025-11-28,e2526,age_30_240,3,1.9999997222222223,0.00744176,0.00251776,true
AIAUSDT,1,0.0015,2025-11-28,e2526,age_30_240,10,9.000002222222221,0.00473288,0.00363306,true
AIAUSDT,1,0.0015,2025-11-29,e2526,age_30_240,3,1.9999997222222223,0.00407344,0.00135183,true
AIAUSDT,1,0.0015,2025-11-29,e2526,age_30_240,2,0.9999991666666667,0.00286064,0.0006274099999999999,true
AIAUSDT,1,0.0015,2025-11-29,e2526,age_30_240,14,13.0,0.00329528,0.0045915899999999996,true
AIAUSDT,1,0.0015,2025-12-01,e2526,age_30_240,5,4.0,0.00223728,0.00122746,true
AIAUSDT,1,0.0015,2025-12-01,e2526,age_30_240,5,4.0,0.00270976,0.0014156,true
AIAUSDT,1,0.0015,2025-12-02,e2526,age_30_240,3,2.000001111111111,0.00217168,0.00074384,true
AIAUSDT,1,0.0015,2025-12-02,e2526,age_30_240,4,2.9999997222222223,0.00215368,0.00103551,true
AIAUSDT,1,0.0015,2025-12-03,e2526,age_30_240,1,0.0,0.0015792,0.0001974,true
AIAUSDT,1,0.0015,2025-12-03,e2526,age_30_240,1,0.0,0.0016324,0.00020405,true
AIAUSDT,1,0.0015,2025-12-04,e2526,age_30_240,1,0.0,0.00159456,0.00019932,true
AIAUSDT,1,0.0015,2025-12-08,e2526,age_30_240,8,7.000000277777778,0.0035336,0.00279196,true
AIAUSDT,1,0.0015,2025-12-08,e2526,age_30_240,1,0.0,0.00160432,0.00020054,true
AIAUSDT,1,0.0015,2025-12-08,e2526,age_30_240,1,0.0,0.00221896,0.00027737,true
AIAUSDT,1,0.0015,2025-12-09,e2526,age_30_240,3,2.0000030555555557,0.0021112,0.00071336,true
AIAUSDT,1,0.0015,2025-12-09,e2526,age_30_240,1,0.0,0.0023368,0.0002921,true
AIAUSDT,1,0.0015,2025-12-09,e2526,age_30_240,2,0.9999980555555555,0.00254464,0.00060485,true
AIAUSDT,1,0.0015,2025-12-10,e2526,age_30_240,30,29.0,0.0142228,0.01964325,true
AIAUSDT,1,0.0015,2026-01-20,e2526,age_30_240,4,11.999998333333334,0.00386818,0.00630591,true
AIAUSDT,1,0.0015,2026-01-21,e2526,age_30_240,1,0.0,0.0017451,0.00087255,true
AIAUSDT,1,0.0015,2026-01-31,e2526,age_30_240,1,0.0,0.00194018,0.00097009,true
AIAUSDT,1,0.0015,2026-02-02,e2526,age_30_240,1,0.0,0.00445322,0.00222661,true
AIAUSDT,1,0.0015,2026-02-07,e2526,age_30_240,1,0.0,0.00223716,0.00111858,true
AIAUSDT,1,0.0015,2026-02-09,e2526,age_30_240,2,3.9999969444444443,0.00297006,0.00226693,true
AIAUSDT,1,0.0015,2026-02-13,e2526,age_30_240,1,0.0,0.00184622,0.00092311,true
AIAUSDT,1,0.0015,2026-02-13,e2526,age_30_240,2,3.9999991666666666,0.00175846,0.0017295000000000001,true
AIAUSDT,1,0.0015,2026-02-14,e2526,age_30_240,2,4.000001388888889,0.00179282,0.0017215,true
AIAUSDT,1,0.0015,2026-02-18,e2526,age_30_240,1,0.0,0.002262,0.001131,true
AIAUSDT,1,0.0015,2026-02-26,e2526,age_30_240,1,0.0,0.00202374,0.00101187,true
AIAUSDT,1,0.0015,2026-02-26,e2526,age_30_240,1,0.0,0.00160434,0.00080217,true
AIAUSDT,1,0.0015,2026-03-17,e2526,age_30_240,1,0.0,0.00187838,0.00093919,true
AIAUSDT,1,0.0015,2026-03-17,e2526,age_30_240,3,7.9999975,0.0019672,0.00259679,true
AIAUSDT,1,0.0015,2026-04-14,e2526,age_30_240,1,0.0,0.00280892,0.00140446,true
AIAUSDT,1,0.0015,2026-04-14,e2526,age_30_240,1,0.0,0.0017587,0.00087935,true
AIAUSDT,1,0.0015,2026-04-16,e2526,age_30_240,2,4.000001111111111,0.00223776,0.0019325000000000002,true
AIAUSDT,1,0.0015,2026-04-16,e2526,age_30_240,1,0.0,0.00155652,0.00077826,true
AIAUSDT,1,0.0015,2026-04-23,e2526,age_30_240,3,8.000000555555555,0.0037717,0.00408269,true
AIAUSDT,1,0.0015,2026-04-24,e2526,age_30_240,2,4.000000833333333,0.0029285,0.00254217,true
AIAUSDT,1,0.0015,2026-04-25,e2526,age_30_240,1,0.0,0.00178544,0.00089272,true
AIAUSDT,1,0.0015,2026-04-30,e2526,age_30_240,1,0.0,0.00155778,0.00077889,true
AIAUSDT,1,0.0015,2026-05-10,e2526,age_30_240,1,0.0,0.00183812,0.00091906,true
AIAUSDT,1,0.0015,2026-05-10,e2526,age_30_240,3,8.0,0.00261826,0.00351866,true
AIAUSDT,1,0.0015,2026-06-07,e2526,age_ge240,1,0.0,0.00261086,0.00130543,true
AIAUSDT,1,0.003,2025-09-18,e2526,age_lt30,2,3.9999977777777778,0.0033623,0.0032240899999999998,true
AIAUSDT,1,0.003,2025-09-19,e2526,age_lt30,1,0.0,0.00312594,0.00156297,true
AIAUSDT,1,0.003,2025-09-20,e2526,age_lt30,2,4.0,0.00610446,0.00462861,true
AIAUSDT,1,0.003,2025-10-03,e2526,age_lt30,1,0.0,0.00489306,0.00244653,true
AIAUSDT,1,0.003,2025-10-21,e2526,age_30_240,8,7.000000833333333,0.00900704,0.00692588,true
AIAUSDT,1,0.003,2025-11-04,e2526,age_30_240,4,12.000001388888888,0.00974756,0.013716830000000001,true
AIAUSDT,1,0.003,2025-11-08,e2526,age_30_240,6,4.999999166666667,0.00491208,0.00298297,true
AIAUSDT,1,0.003,2025-11-10,e2526,age_30_240,1,0.0,0.00422624,0.00052828,true
AIAUSDT,1,0.003,2025-11-13,e2526,age_30_240,3,1.9999997222222223,0.00356576,0.00128918,true
AIAUSDT,1,0.003,2025-11-14,e2526,age_30_240,13,12.000001944444444,0.00724504,0.00741394,true
AIAUSDT,1,0.003,2025-11-15,e2526,age_30_240,5,4.000002222222222,0.0058452,0.00249801,true
AIAUSDT,1,0.003,2025-11-15,e2526,age_30_240,11,9.999999722222222,0.00628632,0.0074176699999999995,true
AIAUSDT,1,0.003,2025-11-16,e2526,age_30_240,3,1.9999986111111112,0.00459744,0.00139207,true
AIAUSDT,1,0.003,2025-11-16,e2526,age_30_240,6,5.000000833333333,0.00353176,0.00246302,true
AIAUSDT,1,0.003,2025-11-17,e2526,age_30_240,5,4.000000555555555,0.00587392,0.00293094,true
AIAUSDT,1,0.003,2025-11-17,e2526,age_30_240,2,1.0000002777777777,0.00421536,0.0009340399999999999,true
AIAUSDT,1,0.003,2025-11-18,e2526,age_30_240,1,0.0,0.00300608,0.00037576,true
AIAUSDT,1,0.003,2025-11-19,e2526,age_30_240,1,0.0,0.00442272,0.00055284,true
AIAUSDT,1,0.003,2025-11-22,e2526,age_30_240,5,4.0,0.005952,0.0025966,true
AIAUSDT,1,0.003,2025-11-23,e2526,age_30_240,1,0.0,0.0031984,0.0003998,true
AIAUSDT,1,0.003,2025-11-27,e2526,age_30_240,1,0.0,0.00325776,0.00040722,true
AIAUSDT,1,0.003,2025-11-27,e2526,age_30_240,3,1.9999988888888889,0.00354752,0.0012213900000000001,true
AIAUSDT,1,0.003,2025-11-28,e2526,age_30_240,3,1.9999997222222223,0.00744176,0.00251776,true
AIAUSDT,1,0.003,2025-11-28,e2526,age_30_240,1,0.0,0.00440352,0.00055044,true
AIAUSDT,1,0.003,2025-11-28,e2526,age_30_240,1,0.0,0.00473288,0.00059161,true
AIAUSDT,1,0.003,2025-11-29,e2526,age_30_240,1,0.0,0.00357832,0.00044729,true
AIAUSDT,1,0.003,2025-11-29,e2526,age_30_240,3,1.9999997222222223,0.00407344,0.00135183,true
AIAUSDT,1,0.003,2025-11-30,e2526,age_30_240,3,1.9999997222222223,0.00329528,0.0011750999999999999,true
AIAUSDT,1,0.003,2025-12-08,e2526,age_30_240,3,2.0,0.0035336,0.00126013,true
AIAUSDT,1,0.003,2025-12-10,e2526,age_30_240,21,19.999999444444445,0.0142228,0.01591501,true
AIAUSDT,1,0.003,2025-12-11,e2526,age_30_240,5,4.0,0.00506496,0.00246847,true
AIAUSDT,1,0.003,2026-01-20,e2526,age_30_240,3,7.999998611111111,0.00386818,0.0054128,true
AIAUSDT,1,0.003,2026-02-02,e2526,age_30_240,1,0.0,0.00445322,0.00222661,true
AIAUSDT,1,0.003,2026-04-23,e2526,age_30_240,1,0.0,0.0037717,0.00188585,true
AIAUSDT,1,0.005,2025-09-21,e2526,age_lt30,1,0.0,0.00610446,0.00305223,true
AIAUSDT,1,0.005,2025-10-21,e2526,age_30_240,6,4.999999166666667,0.00900704,0.00593313,true
AIAUSDT,1,0.005,2025-11-04,e2526,age_30_240,1,0.0,0.0064282,0.0032141,true
AIAUSDT,1,0.005,2025-11-05,e2526,age_30_240,2,4.000001388888889,0.00974756,0.0080451,true
AIAUSDT,1,0.005,2025-11-14,e2526,age_30_240,1,0.0,0.00510904,0.00063863,true
AIAUSDT,1,0.005,2025-11-14,e2526,age_30_240,1,0.0,0.00724504,0.00090563,true
AIAUSDT,1,0.005,2025-11-15,e2526,age_30_240,2,0.9999991666666667,0.00595112,0.00144432,true
AIAUSDT,1,0.005,2025-11-15,e2526,age_30_240,1,0.0,0.0058452,0.00073065,true
AIAUSDT,1,0.005,2025-11-15,e2526,age_30_240,3,2.0,0.00628632,0.00214991,true
AIAUSDT,1,0.005,2025-11-15,e2526,age_30_240,5,4.000003333333333,0.006278,0.00354545,true
AIAUSDT,1,0.005,2025-11-17,e2526,age_30_240,2,1.0000027777777778,0.00587392,0.00140532,true
AIAUSDT,1,0.005,2025-11-22,e2526,age_30_240,1,0.0,0.005952,0.000744,true
AIAUSDT,1,0.005,2025-11-28,e2526,age_30_240,3,1.9999997222222223,0.00744176,0.00251776,true
AIAUSDT,1,0.005,2025-12-10,e2526,age_30_240,9,8.000002777777778,0.0142228,0.00826858,true
AIAUSDT,1,0.005,2025-12-10,e2526,age_30_240,1,0.0,0.00589208,0.00073651,true
AIAUSDT,1,0.005,2025-12-10,e2526,age_30_240,6,5.000000277777778,0.0065952,0.00441656,true
AIAUSDT,1,0.005,2025-12-11,e2526,age_30_240,1,0.0,0.00506496,0.00063312,true
AIAUSDT,-1,0.0015,2025-10-04,e2526,age_lt30,7,24.00000027777778,-0.0210822,-0.02979031,true
AIAUSDT,-1,0.0015,2025-10-06,e2526,age_lt30,1,0.0,-0.00268448,-0.00134224,true
AIAUSDT,-1,0.0015,2025-10-08,e2526,age_lt30,5,13.000002222222221,-0.04,-0.04139482,true
AIAUSDT,-1,0.0015,2025-10-09,e2526,age_lt30,1,0.0,-0.0025896,-0.0003237,true
AIAUSDT,-1,0.0015,2025-10-10,e2526,age_lt30,5,3.999998888888889,-0.00313016,-0.00137966,true
AIAUSDT,-1,0.0015,2025-10-10,e2526,age_lt30,1,0.0,-0.00168336,-0.00021042,true
AIAUSDT,-1,0.0015,2025-10-10,e2526,age_lt30,1,0.0,-0.00295904,-0.00036988,true
AIAUSDT,-1,0.0015,2025-10-10,e2526,age_lt30,1,0.0,-0.00178648,-0.00022331,true
AIAUSDT,-1,0.0015,2025-10-10,e2526,age_lt30,1,0.0,-0.00470608,-0.00058826,true
AIAUSDT,-1,0.0015,2025-10-11,e2526,age_lt30,14,12.999999166666667,-0.01119048,-0.01200887,true
AIAUSDT,-1,0.0015,2025-10-12,e2526,age_lt30,9,8.0,-0.00819832,-0.00724593,true
AIAUSDT,-1,0.0015,2025-10-23,e2526,age_30_240,34,32.99999944444444,-0.02105888,-0.04898537,true
AIAUSDT,-1,0.0015,2025-10-25,e2526,age_30_240,1,0.0,-0.00196072,-0.00024509,true
AIAUSDT,-1,0.0015,2025-10-25,e2526,age_30_240,1,0.0,-0.00283928,-0.00035491,true
AIAUSDT,-1,0.0015,2025-10-25,e2526,age_30_240,8,7.000002222222222,-0.00498912,-0.00371933,true
AIAUSDT,-1,0.0015,2025-10-26,e2526,age_30_240,9,8.0,-0.00566784,-0.0037343100000000002,true
AIAUSDT,-1,0.0015,2025-10-28,e2526,age_30_240,5,4.0,-0.0056144,-0.00275879,true
AIAUSDT,-1,0.0015,2025-11-06,e2526,age_30_240,38,43.0,-0.11939728,-0.24064003,true
AIAUSDT,-1,0.0015,2025-11-08,e2526,age_30_240,5,3.9999975,-0.00294848,-0.00155354,true
AIAUSDT,-1,0.0015,2025-11-09,e2526,age_30_240,13,12.0000025,-0.07344944,-0.06421321,true
AIAUSDT,-1,0.0015,2025-11-10,e2526,age_30_240,4,3.0,-0.02887152,-0.00930116,true
AIAUSDT,-1,0.0015,2025-11-10,e2526,age_30_240,3,2.0,-0.01083008,-0.00271901,true
AIAUSDT,-1,0.0015,2025-11-10,e2526,age_30_240,19,17.999999166666665,-0.02134264,-0.02393141,true
AIAUSDT,-1,0.0015,2025-11-11,e2526,age_30_240,1,0.0,-0.00213352,-0.00026669,true
AIAUSDT,-1,0.0015,2025-11-12,e2526,age_30_240,5,4.0,-0.00823024,-0.00235399,true
AIAUSDT,-1,0.0015,2025-11-12,e2526,age_30_240,2,1.0000019444444443,-0.0019668,-0.00048815999999999996,true
AIAUSDT,-1,0.0015,2025-11-12,e2526,age_30_240,1,0.0,-0.00173768,-0.00021721,true
AIAUSDT,-1,0.0015,2025-11-19,e2526,age_30_240,1,0.0,-0.00500816,-0.00062602,true
AIAUSDT,-1,0.0015,2025-11-19,e2526,age_30_240,1,0.0,-0.00324496,-0.00040562,true
AIAUSDT,-1,0.0015,2025-11-22,e2526,age_30_240,4,3.0,-0.01615,-0.00542035,true
AIAUSDT,-1,0.0015,2025-11-23,e2526,age_30_240,5,4.000000277777778,-0.00912544,-0.00245976,true
AIAUSDT,-1,0.0015,2025-11-26,e2526,age_30_240,2,1.0000011111111111,-0.00582296,-0.00119608,true
AIAUSDT,-1,0.0015,2025-12-01,e2526,age_30_240,2,1.0000025,-0.00168608,-0.00041487,true
AIAUSDT,-1,0.0015,2025-12-01,e2526,age_30_240,1,0.0,-0.00367952,-0.00045994,true
AIAUSDT,-1,0.0015,2025-12-02,e2526,age_30_240,1,0.0,-0.00259776,-0.00032472,true
AIAUSDT,-1,0.0015,2025-12-04,e2526,age_30_240,7,6.0,-0.01112992,-0.00770563,true
AIAUSDT,-1,0.0015,2025-12-04,e2526,age_30_240,2,0.9999975,-0.00238,-0.0005662200000000001,true
AIAUSDT,-1,0.0015,2025-12-05,e2526,age_30_240,7,6.000000277777778,-0.00547848,-0.0036297,true
AIAUSDT,-1,0.0015,2025-12-06,e2526,age_30_240,7,6.000001944444445,-0.00430184,-0.00267775,true
AIAUSDT,-1,0.0015,2025-12-06,e2526,age_30_240,31,30.0,-0.01272048,-0.01701391,true
AIAUSDT,-1,0.0015,2025-12-07,e2526,age_30_240,4,3.000001388888889,-0.0037932,-0.00133251,true
AIAUSDT,-1,0.0015,2026-01-28,e2526,age_30_240,2,3.9999977777777778,-0.00198658,-0.0019333599999999999,true
AIAUSDT,-1,0.0015,2026-02-01,e2526,age_30_240,1,0.0,-0.00232994,-0.00116497,true
AIAUSDT,-1,0.0015,2026-02-08,e2526,age_30_240,1,0.0,-0.00188782,-0.00094391,true
AIAUSDT,-1,0.0015,2026-02-22,e2526,age_30_240,1,0.0,-0.0015192,-0.0007596,true
AIAUSDT,-1,0.0015,2026-04-19,e2526,age_30_240,1,0.0,-0.0025033,-0.00125165,true
AIAUSDT,-1,0.0015,2026-06-04,e2526,age_ge240,1,0.0,-0.00184388,-0.00092194,true
AIAUSDT,-1,0.0015,2026-06-04,e2526,age_ge240,1,0.0,-0.00968658,-0.00484329,true
AIAUSDT,-1,0.0015,2026-06-24,e2526,age_ge240,2,3.9999983333333335,-0.0037816,-0.00268425,false
AIAUSDT,-1,0.003,2025-10-04,e2526,age_lt30,1,0.0,-0.0210822,-0.0105411,true
AIAUSDT,-1,0.003,2025-10-05,e2526,age_lt30,4,12.000000277777778,-0.01442166,-0.01731009,true
AIAUSDT,-1,0.003,2025-10-08,e2526,age_lt30,5,13.000002222222221,-0.04,-0.04139482,true
AIAUSDT,-1,0.003,2025-10-10,e2526,age_lt30,1,0.0,-0.00313016,-0.00039127,true
AIAUSDT,-1,0.003,2025-10-10,e2526,age_lt30,1,0.0,-0.00470608,-0.00058826,true
AIAUSDT,-1,0.003,2025-10-11,e2526,age_lt30,13,12.0,-0.01119048,-0.01181914,true
AIAUSDT,-1,0.003,2025-10-12,e2526,age_lt30,8,7.0,-0.00819832,-0.00689654,true
AIAUSDT,-1,0.003,2025-10-23,e2526,age_30_240,33,32.0,-0.02105888,-0.04871206,true
AIAUSDT,-1,0.003,2025-10-25,e2526,age_30_240,2,1.0,-0.00451416,-0.0009658099999999999,true
AIAUSDT,-1,0.003,2025-10-25,e2526,age_30_240,4,2.999998611111111,-0.00498912,-0.0021127999999999997,true
AIAUSDT,-1,0.003,2025-10-26,e2526,age_30_240,4,3.0,-0.00566784,-0.0023351400000000003,true
AIAUSDT,-1,0.003,2025-10-28,e2526,age_30_240,4,2.9999991666666666,-0.0056144,-0.00241468,true
AIAUSDT,-1,0.003,2025-11-06,e2526,age_30_240,37,38.99999972222222,-0.11939728,-0.23924332,true
AIAUSDT,-1,0.003,2025-11-09,e2526,age_30_240,13,12.0000025,-0.07344944,-0.06421321,true
AIAUSDT,-1,0.003,2025-11-10,e2526,age_30_240,4,3.0,-0.02887152,-0.00930116,true
AIAUSDT,-1,0.003,2025-11-10,e2526,age_30_240,3,2.0,-0.01083008,-0.00271901,true
AIAUSDT,-1,0.003,2025-11-10,e2526,age_30_240,18,16.999999444444445,-0.02134264,-0.02364614,true
AIAUSDT,-1,0.003,2025-11-12,e2526,age_30_240,2,0.9999983333333333,-0.00823024,-0.0014287599999999998,true
AIAUSDT,-1,0.003,2025-11-19,e2526,age_30_240,1,0.0,-0.00500816,-0.00062602,true
AIAUSDT,-1,0.003,2025-11-19,e2526,age_30_240,1,0.0,-0.00324496,-0.00040562,true
AIAUSDT,-1,0.003,2025-11-22,e2526,age_30_240,4,3.0,-0.01615,-0.00542035,true
AIAUSDT,-1,0.003,2025-11-23,e2526,age_30_240,2,1.0000005555555556,-0.00912544,-0.00159366,true
AIAUSDT,-1,0.003,2025-11-26,e2526,age_30_240,2,1.0000011111111111,-0.00582296,-0.00119608,true
AIAUSDT,-1,0.003,2025-12-01,e2526,age_30_240,1,0.0,-0.00367952,-0.00045994,true
AIAUSDT,-1,0.003,2025-12-04,e2526,age_30_240,6,5.000000833333333,-0.01112992,-0.00751757,true
AIAUSDT,-1,0.003,2025-12-05,e2526,age_30_240,6,5.000002777777778,-0.00547848,-0.0034008,true
AIAUSDT,-1,0.003,2025-12-06,e2526,age_30_240,4,3.0,-0.00430184,-0.0018296,true
AIAUSDT,-1,0.003,2025-12-06,e2526,age_30_240,6,5.0,-0.01272048,-0.004499609999999999,true
AIAUSDT,-1,0.003,2025-12-06,e2526,age_30_240,19,17.999997222222223,-0.0065588,-0.01082795,true
AIAUSDT,-1,0.003,2025-12-08,e2526,age_30_240,1,0.0,-0.0037932,-0.00047415,true
AIAUSDT,-1,0.003,2026-06-04,e2526,age_ge240,1,0.0,-0.00968658,-0.00484329,true
AIAUSDT,-1,0.003,2026-06-24,e2526,age_ge240,1,0.0,-0.0037816,-0.0018908,true
AIAUSDT,-1,0.005,2025-10-04,e2526,age_lt30,1,0.0,-0.0210822,-0.0105411,true
AIAUSDT,-1,0.005,2025-10-05,e2526,age_lt30,4,12.000000277777778,-0.01442166,-0.01731009,true
AIAUSDT,-1,0.005,2025-10-09,e2526,age_lt30,4,9.000001944444444,-0.04,-0.03897174,true
AIAUSDT,-1,0.005,2025-10-11,e2526,age_lt30,13,12.0,-0.01119048,-0.01181914,true
