symbol,sign,threshold,persistence,entry,era,age_cell,week_block,hold_h,n_alt_settlements_hold,gross_alt,alt_funding,gross_btc,btc_funding,net_unhedged,net_hedged,capped
0GUSDT,-1,0.0015,2,2025-10-21,e2526,age_30_240,105649,91.0,90,-0.13820623874641103,0.07151019,-0.014341403608464587,0.00027566,-0.07119604874641103,-0.08976179235487561,false
0GUSDT,-1,0.0015,1,2025-10-25,e2526,age_30_240,105649,3.0,2,-0.011189367261161043,0.00039526000000000003,-0.0000991299990809047,0.0,-0.015294107261161042,-0.019893237260241947,false
0GUSDT,-1,0.0015,2,2025-10-25,e2526,age_30_240,105649,2.0,2,-0.005313678436750124,0.00039526000000000003,-0.002309414590045078,0.0,-0.009418418436750123,-0.016227833026795202,false
0GUSDT,-1,0.0015,1,2025-10-25,e2526,age_30_240,105649,1.0,0,-0.00806590012013042,-0.0,-0.001811426042899189,0.0,-0.012565900120130421,-0.01887732616302961,false
0GUSDT,-1,0.0015,1,2025-10-25,e2526,age_30_240,105649,6.0,6,-0.02060718639345205,0.0017447600000000001,-0.0016886020261428492,0.00001484,-0.023362426393452047,-0.0295361884195949,false
0GUSDT,-1,0.0015,2,2025-10-25,e2526,age_30_240,105649,5.0,6,-0.02423225955699504,0.0017447600000000001,-0.0019225810740759464,0.00001484,-0.02698749955699504,-0.03339524063107099,false
0GUSDT,-1,0.0015,1,2025-10-25,e2526,age_30_240,105649,3.0,2,0.007467074317967892,0.00035209,0.0047429416786224365,0.0,0.003319164317967892,0.003562105996590329,false
0GUSDT,-1,0.0015,2,2025-10-25,e2526,age_30_240,105649,2.0,1,0.0029265437518291026,0.00010166,0.002562106445668566,0.0,-0.001471796248170897,-0.0034096898025023307,false
0GUSDT,-1,0.0015,1,2025-10-25,e2526,age_30_240,105649,1.0,1,0.007441860465116301,0.00015864,0.000012575972347161901,0.0,0.0031005004651163013,-0.0013869235625365364,false
0GUSDT,-1,0.0015,1,2025-10-25,e2526,age_30_240,105649,2.0,1,0.0027568778358508794,0.00010531,0.0025342935589540705,0.0,-0.0016378121641491203,-0.0036035186051950495,false
0GUSDT,-1,0.0015,2,2025-10-25,e2526,age_30_240,105649,1.0,1,-0.01166147749787716,0.00010531,0.001700203181898452,0.0,-0.01605616749787716,-0.018855964315978704,false
0GUSDT,-1,0.0015,1,2025-10-26,e2526,age_30_240,105650,4.0,4,0.011109838506471181,0.00096092,-0.010593192084845215,0.0,0.007570758506471182,-0.007522433578374033,false
0GUSDT,-1,0.0015,2,2025-10-26,e2526,age_30_240,105650,3.0,2,0.012037143184684185,0.00043923,-0.01106691382359104,0.0,0.007976373184684186,-0.007590540638906854,false
0GUSDT,-1,0.0015,1,2025-10-27,e2526,age_30_240,105650,4.0,3,-0.015877468581687593,0.00065237,-0.0025456136117856243,0.0,-0.019725098581687594,-0.02677071219347322,false
0GUSDT,-1,0.0015,2,2025-10-27,e2526,age_30_240,105650,3.0,2,-0.013608502502389874,0.00038498,-0.005921740713099588,0.0,-0.017723522502389875,-0.028145263215489463,false
0GUSDT,-1,0.0015,1,2025-10-27,e2526,age_30_240,105650,3.0,3,-0.04800320402792091,0.00070444,0.006931370723600283,0.0001,-0.051798764027920906,-0.049267393304320624,false
0GUSDT,-1,0.0015,2,2025-10-27,e2526,age_30_240,105650,2.0,3,-0.03357147005866301,0.00070444,0.0027509792464671667,0.0001,-0.03736703005866301,-0.03901605081219584,false
0GUSDT,-1,0.0015,1,2025-10-27,e2526,age_30_240,105650,21.0,21,-0.06111476193320975,0.00941559,0.011117580697987628,0.00021169,-0.056199171933209745,-0.04936990123522212,false
0GUSDT,-1,0.0015,2,2025-10-27,e2526,age_30_240,105650,20.0,21,-0.06630228136882121,0.00941559,0.010178461314301668,0.00021169,-0.06138669136882121,-0.055496540054519546,false
0GUSDT,-1,0.0015,1,2025-10-28,e2526,age_30_240,105650,6.0,5,0.006529964603930072,0.0015434000000000001,-0.006570429574790371,0.00002992,0.0035733646039300725,-0.007467144970860298,false
0GUSDT,-1,0.0015,2,2025-10-28,e2526,age_30_240,105650,5.0,4,0.004323468517841933,0.00114328,-0.00879686623671061,0.00002992,0.0009667485178419333,-0.012300197718868675,false
