exit_reason,n,mean_hold_hours,gross_pct,funding_pct,net_pct,mean_mfe,book
data_end,5,16.8,-0.6472751348220686,-0.014023079999999999,-0.6731266179323085,0.0390287004054213,barebones_deep_neg
max_hold,956,24.0,-30.27161484634842,-10.5970018,-43.0526548283084,0.05440331794584357,barebones_deep_neg
take_profit,344,9.94767441860465,41.279999999999994,-2.72902945,37.817238367739456,0.16196809157209172,barebones_deep_neg
data_end,3,16.0,-0.02800466744457442,0.0,-0.03572653839545184,0.037047841306884544,gate_on_deep_neg
max_hold,210,24.0,3.22752135451032,-3.5925060117725156,-1.014453497334949,0.06552548822774386,gate_on_deep_neg
take_profit,147,9.394557823129253,19.429092070612278,-1.558981318025891,17.495882726559895,0.14001479168569753,gate_on_deep_neg
data_end,5,16.0,-0.18643279567621907,0.0,-0.19863151294674877,0.05441071098888768,gate_off_deep_neg
max_hold,492,24.0,-8.337722408928638,-13.634130667773087,-23.43608279695672,0.06827089944417691,gate_off_deep_neg
take_profit,369,10.159891598915989,48.65300848283003,-4.496447779065655,43.24247268843043,0.13964702397670822,gate_off_deep_neg
