symbol,d0,era,week_block,side,entry_day,gross,funding,net45,net90,n_funding_events_hold,pump_cell,tdecay_cell,fund_cell,crowd_cell,btc_cell,pump01,tdecay,fund8h,btc30d
1000000PEIPEIUSDT,2024-07-04,e2324,105581,short,1,-0.6630208333333332,-0.02230985,-0.6898306833333331,-0.6943306833333331,17,pump_0_25,tdec_30_70,fund_flat,crowd_01,btc_down,0.04518236254763197,0.3914435353083607,0.0001,-0.20435306983635226
1000000PEIPEIUSDT,2024-07-04,e2324,105581,long,1,0.6630208333333332,0.02230985,0.6808306833333332,0.6763306833333331,17,pump_0_25,tdec_30_70,fund_flat,crowd_01,btc_down,0.04518236254763197,0.3914435353083607,0.0001,-0.20435306983635226
1000000PEIPEIUSDT,2024-07-04,e2324,105581,short,2,-0.6021073758153536,-0.02218721,-0.6287945858153535,-0.6332945858153536,14,pump_0_25,tdec_lt30,fund_flat,crowd_01,btc_down,0.04518236254763197,0.1806825022828817,0.0001,-0.1783236724932874
1000000PEIPEIUSDT,2024-07-04,e2324,105581,long,2,0.6021073758153536,0.02218721,0.6197945858153536,0.6152945858153536,14,pump_0_25,tdec_lt30,fund_flat,crowd_01,btc_down,0.04518236254763197,0.1806825022828817,0.0001,-0.1783236724932874
1000000VINUUSDT,2023-11-28,e2324,105550,short,1,0.22284474968371584,0.01513673,0.23348147968371583,0.22898147968371582,17,pump_25_100,tdec_30_70,fund_pos,crowd_ge5,btc_up,0.5106479796141246,0.4252796821596481,0.00226482,0.0972998353699539
1000000VINUUSDT,2023-11-28,e2324,105550,long,1,-0.22284474968371584,-0.01513673,-0.24248147968371583,-0.24698147968371584,17,pump_25_100,tdec_30_70,fund_pos,crowd_ge5,btc_up,0.5106479796141246,0.4252796821596481,0.00226482,0.0972998353699539
1000000VINUUSDT,2023-11-28,e2324,105550,short,2,0.18990203466465716,0.01238628,0.19778831466465716,0.19328831466465715,14,pump_25_100,tdec_lt30,fund_pos,crowd_ge5,btc_up,0.5106479796141246,0.15443472512824538,0.00111056,0.08827678115562021
1000000VINUUSDT,2023-11-28,e2324,105550,long,2,-0.18990203466465716,-0.01238628,-0.20678831466465716,-0.21128831466465717,14,pump_25_100,tdec_lt30,fund_pos,crowd_ge5,btc_up,0.5106479796141246,0.15443472512824538,0.00111056,0.08827678115562021
10000COQUSDT,2024-03-12,e2324,105565,short,1,0.34032674118658646,0.0173014,0.3531281411865865,0.34862814118658647,17,pump_0_25,tdec_lt30,fund_pos,crowd_24,btc_up,0.09862081995087846,0.23767623537597726,0.00288069,0.46380469527170254
10000COQUSDT,2024-03-12,e2324,105565,long,1,-0.34032674118658646,-0.0173014,-0.3621281411865865,-0.3666281411865865,17,pump_0_25,tdec_lt30,fund_pos,crowd_24,btc_up,0.09862081995087846,0.23767623537597726,0.00288069,0.46380469527170254
10000COQUSDT,2024-03-12,e2324,105565,short,2,0.3001277139208174,0.01173983,0.3073675439208174,0.3028675439208174,14,pump_0_25,tdec_30_70,fund_pos,crowd_24,btc_up,0.09862081995087846,0.3388010154443667,0.00078387,0.4377896778138981
10000COQUSDT,2024-03-12,e2324,105565,long,2,-0.3001277139208174,-0.01173983,-0.3163675439208174,-0.3208675439208174,14,pump_0_25,tdec_30_70,fund_pos,crowd_24,btc_up,0.09862081995087846,0.3388010154443667,0.00078387,0.4377896778138981
10000ELONUSDT,2025-02-10,e2526,105613,short,1,0.05389797882579409,-0.0004665999999999999,0.0489313788257941,0.04443137882579409,35,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.08979413053000429,0.2783224260174874,0.0001,0.013105491482382936
10000ELONUSDT,2025-02-10,e2526,105613,long,1,-0.05389797882579409,0.0004665999999999999,-0.05793137882579409,-0.062431378825794095,35,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.08979413053000429,0.2783224260174874,0.0001,0.013105491482382936
10000ELONUSDT,2025-02-10,e2526,105613,short,2,0.08044901777362033,0.00006472000000000011,0.07601373777362033,0.07151373777362034,29,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.08979413053000429,0.11709973715283835,-0.0000799,0.03512816877265679
10000ELONUSDT,2025-02-10,e2526,105613,long,2,-0.08044901777362033,-0.00006472000000000011,-0.08501373777362034,-0.08951373777362033,29,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.08979413053000429,0.11709973715283835,-0.0000799,0.03512816877265679
10000LADYSUSDT,2023-05-11,e2324,105521,short,1,-0.21104815864022652,-0.03774279,-0.2532909486402265,-0.2577909486402265,17,pump_le0,tdec_ge70,fund_flat,crowd_01,btc_down,-0.5576441102756893,1.0152150951264682,0.0001,-0.10350172408021163
10000LADYSUSDT,2023-05-11,e2324,105521,long,1,0.21104815864022652,0.03774279,0.24429094864022652,0.23979094864022651,17,pump_le0,tdec_ge70,fund_flat,crowd_01,btc_down,-0.5576441102756893,1.0152150951264682,0.0001,-0.10350172408021163
10000LADYSUSDT,2023-05-11,e2324,105521,short,2,0.007544979686593146,-0.03573329,-0.032688310313406854,-0.03718831031340685,14,pump_le0,tdec_ge70,fund_neg,crowd_01,btc_down,-0.5576441102756893,0.9822932912612538,-0.00148618,-0.11852322648207558
10000LADYSUSDT,2023-05-11,e2324,105521,long,2,-0.007544979686593146,0.03573329,0.023688310313406853,0.019188310313406856,14,pump_le0,tdec_ge70,fund_neg,crowd_01,btc_down,-0.5576441102756893,0.9822932912612538,-0.00148618,-0.11852322648207558
10000NEXUSDT,2026-05-21,e2526,105679,short,1,0.18676504496195517,-0.01822399,0.16404105496195517,0.15954105496195517,35,pump_le0,tdec_ge70,fund_neg,crowd_ge5,btc_down,-0.19521246984598262,1.5288137969570337,-0.00533882,-0.0336564733585446
10000NEXUSDT,2026-05-21,e2526,105679,long,1,-0.18676504496195517,0.01822399,-0.17304105496195518,-0.17754105496195519,35,pump_le0,tdec_ge70,fund_neg,crowd_ge5,btc_down,-0.19521246984598262,1.5288137969570337,-0.00533882,-0.0336564733585446
10000NEXUSDT,2026-05-21,e2526,105679,short,2,0.22364076601364727,-0.00605858,0.21308218601364726,0.20858218601364725,29,pump_le0,tdec_ge70,fund_neg,crowd_ge5,btc_down,-0.19521246984598262,0.959548004578501,-0.00087958,-0.019245841233636374
10000NEXUSDT,2026-05-21,e2526,105679,long,2,-0.22364076601364727,0.00605858,-0.22208218601364726,-0.22658218601364727,29,pump_le0,tdec_ge70,fund_neg,crowd_ge5,btc_down,-0.19521246984598262,0.959548004578501,-0.00087958,-0.019245841233636374
10000NFTUSDT,2022-01-24,e2122,105454,short,1,-0.029961587708066513,0.00231607,-0.032145517708066514,-0.03664551770806651,17,pump_0_25,tdec_30_70,fund_flat,crowd_24,btc_down,0.0969101123595506,0.49065984534949303,0.0001,-0.27235387979433845
10000NFTUSDT,2022-01-24,e2122,105454,long,1,0.029961587708066513,-0.00231607,0.023145517708066513,0.018645517708066515,17,pump_0_25,tdec_30_70,fund_flat,crowd_24,btc_down,0.0969101123595506,0.49065984534949303,0.0001,-0.27235387979433845
10000NFTUSDT,2022-01-24,e2122,105454,short,2,-0.015143866733972649,0.00178212,-0.017861746733972648,-0.02236174673397265,14,pump_0_25,tdec_30_70,fund_flat,crowd_24,btc_down,0.0969101123595506,0.5690506443473841,0.0001,-0.2748464200842101
10000NFTUSDT,2022-01-24,e2122,105454,long,2,0.015143866733972649,-0.00178212,0.00886174673397265,0.00436174673397265,14,pump_0_25,tdec_30_70,fund_flat,crowd_24,btc_down,0.0969101123595506,0.5690506443473841,0.0001,-0.2748464200842101
10000QUBICUSDT,2024-12-24,e2324,105606,short,1,0.06058652916532387,0.00410705,0.06019357916532387,0.055693579165323866,17,pump_0_25,tdec_30_70,fund_pos,crowd_ge5,btc_up,0.04724940938238276,0.33682770066635515,0.00182112,0.06882599799363676
10000QUBICUSDT,2024-12-24,e2324,105606,long,1,-0.06058652916532387,-0.00410705,-0.06919357916532387,-0.07369357916532386,17,pump_0_25,tdec_30_70,fund_pos,crowd_ge5,btc_up,0.04724940938238276,0.33682770066635515,0.00182112,0.06882599799363676
10000QUBICUSDT,2024-12-24,e2324,105606,short,2,-0.0034423407917383614,0.00288826,-0.005054080791738361,-0.00955408079173836,14,pump_0_25,tdec_lt30,fund_flat,crowd_ge5,btc_up,0.04724940938238276,0.245779346402084,0.00035876,0.040397454621322604
10000QUBICUSDT,2024-12-24,e2324,105606,long,2,0.0034423407917383614,-0.00288826,-0.003945919208261638,-0.008445919208261638,14,pump_0_25,tdec_lt30,fund_flat,crowd_ge5,btc_up,0.04724940938238276,0.245779346402084,0.00035876,0.040397454621322604
10000SATSUSDT,2023-11-16,e2324,105548,short,1,0.2818428184281842,0.00912913,0.2864719484281842,0.2819719484281842,17,pump_le0,tdec_30_70,fund_pos,crowd_24,btc_up,-0.02466960352422909,0.49877394145507903,0.00155253,0.29421987982662823
10000SATSUSDT,2023-11-16,e2324,105548,long,1,-0.2818428184281842,-0.00912913,-0.2954719484281842,-0.2999719484281842,17,pump_le0,tdec_30_70,fund_pos,crowd_24,btc_up,-0.02466960352422909,0.49877394145507903,0.00155253,0.29421987982662823
10000SATSUSDT,2023-11-16,e2324,105548,short,2,0.19207317073170735,0.00703713,0.19461030073170735,0.19011030073170734,14,pump_le0,tdec_lt30,fund_pos,crowd_24,btc_up,-0.02466960352422909,0.24778303745234706,0.00118439,0.2753084827977934
10000SATSUSDT,2023-11-16,e2324,105548,long,2,-0.19207317073170735,-0.00703713,-0.20361030073170736,-0.20811030073170736,14,pump_le0,tdec_lt30,fund_pos,crowd_24,btc_up,-0.02466960352422909,0.24778303745234706,0.00118439,0.2753084827977934
10000STARLUSDT,2023-10-20,e2324,105544,short,1,0.37454808387563276,0.01202273,0.38207081387563274,0.37757081387563274,17,pump_25_100,tdec_ge70,fund_pos,crowd_01,btc_up,0.5201143108375468,5.626531075219904,0.00094043,0.12566984880152132
10000STARLUSDT,2023-10-20,e2324,105544,long,1,-0.37454808387563276,-0.01202273,-0.39107081387563275,-0.39557081387563275,17,pump_25_100,tdec_ge70,fund_pos,crowd_01,btc_up,0.5201143108375468,5.626531075219904,0.00094043,0.12566984880152132
10000STARLUSDT,2023-10-20,e2324,105544,short,2,0.6545527156549521,0.00979495,0.6598476656549521,0.6553476656549521,14,pump_25_100,tdec_ge70,fund_pos,crowd_01,btc_up,0.5201143108375468,20.159709452783016,0.00092246,0.1284739344342516
10000STARLUSDT,2023-10-20,e2324,105544,long,2,-0.6545527156549521,-0.00979495,-0.668847665654952,-0.6733476656549521,14,pump_25_100,tdec_ge70,fund_pos,crowd_01,btc_up,0.5201143108375468,20.159709452783016,0.00092246,0.1284739344342516
10000WENUSDT,2024-01-31,e2324,105559,short,1,0.1734677288245814,0.00546716,0.17443488882458139,0.16993488882458138,17,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_down,-0.22570493454179252,0.1518224391306865,0.0001,-0.042774900531241
