side,entry_day,cell,era,n_events,n_weeks,mean_gross_bp,mean_funding_bp,mean_net45_bp,mean_net90_bp,se_net45_bp_wk,median_net45_bp,win_rate_net45,feature
short,2,pump_le0,post2025,208,71,-98.68403821305698,-52.60704326923077,-196.29108148228784,-241.29108148228798,658.6286812883167,855.3143689653697,0.7019230769230769,pump_cell
short,2,pump_0_25,pooled,320,146,191.60478428632211,-22.3055790625,124.29920522382211,79.2992052238221,157.64410138589156,340.89607669839506,0.609375,pump_cell
short,2,pump_0_25,e2122,84,28,330.20189251540705,38.23685119047619,323.43874370588327,278.4387437058832,271.2209350092754,605.8499572333307,0.6547619047619048,pump_cell
short,2,pump_0_25,e2324,123,66,359.7527537074868,-4.160699186991871,310.5920545204951,265.5920545204949,220.09385038618066,514.7823730360927,0.6422764227642277,pump_cell
short,2,pump_0_25,e2526,113,52,-94.45147527161068,-87.06119292035399,-226.51266819196468,-271.5126681919646,319.73385887888804,63.49273901570088,0.5398230088495575,pump_cell
short,2,pump_0_25,pre2025,207,94,347.761099890411,13.044103864734298,315.8052037551453,270.8052037551453,170.07936690491334,546.5000619901309,0.6473429951690821,pump_cell
short,2,pump_0_25,post2025,113,52,-94.45147527161068,-87.06119292035399,-226.51266819196468,-271.5126681919646,330.0914004389684,63.49273901570088,0.5398230088495575,pump_cell
short,2,pump_25_100,pooled,77,62,-177.6258532501652,-180.10456883116888,-402.7304220813338,-447.730422081334,531.2249934930184,570.0801284401667,0.5584415584415584,pump_cell
short,2,pump_25_100,e2122,7,6,291.21918541884224,77.07784285714285,323.297028275985,278.29702827598504,418.6022757061089,-366.59922815881043,0.42857142857142855,pump_cell
short,2,pump_25_100,e2324,33,28,581.903906985344,-68.88021818181818,468.0236888035259,423.02368880352583,558.9473129086709,1067.029981948041,0.6666666666666666,pump_cell
short,2,pump_25_100,e2526,37,29,-943.744700775972,-327.96079729729735,-1316.7054980732692,-1361.7054980732696,954.1067339768991,-42.74508853868259,0.4864864864864865,pump_cell
short,2,pump_25_100,pre2025,40,34,531.0340807112061,-43.3375575,442.6965232112061,397.6965232112061,471.6852405813666,909.6641645251628,0.625,pump_cell
short,2,pump_25_100,post2025,37,29,-943.744700775972,-327.96079729729735,-1316.7054980732692,-1361.7054980732696,965.3861138638921,-42.74508853868259,0.4864864864864865,pump_cell
short,2,pump_gt100,pooled,9,8,254.0601659384629,-42.900244444444446,166.15992149401845,121.15992149401838,923.7233117079036,1277.9863299212595,0.5555555555555556,pump_cell
short,2,pump_gt100,e2122,0,,,,,,,,,pump_cell
short,2,pump_gt100,e2324,3,3,2743.946831895705,22.542499999999997,2721.489331895705,2676.4893318957047,886.4502727429975,2052.6901310584285,1.0,pump_cell
short,2,pump_gt100,e2526,6,5,-990.883167040158,-75.62161666666667,-1111.5047837068246,-1156.5047837068248,1005.2094682281754,-2120.538440372789,0.3333333333333333,pump_cell
short,2,pump_gt100,pre2025,3,3,2743.946831895705,22.542499999999997,2721.489331895705,2676.4893318957047,868.6617111595249,2052.6901310584285,1.0,pump_cell
short,2,pump_gt100,post2025,6,5,-990.883167040158,-75.62161666666667,-1111.5047837068246,-1156.5047837068248,982.2610385770274,-2120.538440372789,0.3333333333333333,pump_cell
long,1,pump_le0,pooled,473,193,-192.3610030122568,44.37540105708244,-192.9856019551743,-237.98560195517433,347.65359715363974,-865.7333709110868,0.321353065539112,pump_cell
long,1,pump_le0,e2122,88,41,-21.603413161035675,10.574388636363638,-56.029024524671854,-101.02902452467205,425.36528242683215,-600.6343813871889,0.375,pump_cell
long,1,pump_le0,e2324,177,81,-391.6668839587929,21.48606553672316,-415.18081842206965,-460.18081842206965,229.92755327935762,-689.5985840948626,0.3333333333333333,pump_cell
long,1,pump_le0,e2526,208,71,-95.00295964384603,78.1537735576923,-61.849186086153814,-106.84918608615406,764.403722059667,-1252.1645351147365,0.28846153846153844,pump_cell
long,1,pump_le0,pre2025,265,122,-268.77788233538666,17.862565283018867,-295.91531705236775,-340.9153170523678,205.8823582849071,-647.7740585774064,0.3471698113207547,pump_cell
long,1,pump_le0,post2025,208,71,-95.00295964384603,78.1537735576923,-61.849186086153814,-106.84918608615406,754.55152962843,-1252.1645351147365,0.28846153846153844,pump_cell
long,1,pump_0_25,pooled,320,146,-237.44226612654802,22.5432378125,-259.899028314048,-304.8990283140481,171.00051895999295,-582.8508910644539,0.36875,pump_cell
long,1,pump_0_25,e2122,84,28,-495.71255713193295,-49.84128452380952,-590.5538416557425,-635.5538416557426,266.21399838930347,-691.0512380491022,0.2976190476190476,pump_cell
long,1,pump_0_25,e2324,123,66,-261.7765220982629,1.8945617886178858,-304.881960309645,-349.8819603096451,256.86260380268095,-728.3673084040646,0.3252032520325203,pump_cell
long,1,pump_0_25,e2526,113,52,-18.96600126837753,98.82719380530973,34.86119253693236,-10.138807463067726,300.20200716455207,-75.03872949477044,0.4690265486725664,pump_cell
long,1,pump_0_25,pre2025,207,94,-356.7070870394623,-19.09969468599034,-420.8067817254528,-465.80678172545277,189.90880352050343,-713.3397333333336,0.3140096618357488,pump_cell
long,1,pump_0_25,post2025,113,52,-18.96600126837753,98.82719380530973,34.86119253693236,-10.138807463067726,292.4533101479353,-75.03872949477044,0.4690265486725664,pump_cell
long,1,pump_25_100,pooled,77,62,216.4537697889931,219.4436077922078,390.89737758120094,345.89737758120094,545.0146267201333,-654.9515837837838,0.44155844155844154,pump_cell
long,1,pump_25_100,e2122,7,6,-787.7732526391641,-104.12925714285716,-936.9025097820212,-981.9025097820212,484.36153360385487,-490.56703974080165,0.2857142857142857,pump_cell
long,1,pump_25_100,e2324,33,28,-152.11626123228723,92.78706666666666,-104.32919456562036,-149.32919456562058,656.3495750587543,-1909.9379415702986,0.42424242424242425,pump_cell
long,1,pump_25_100,e2526,37,29,735.1672881862728,393.6240378378379,1083.7913260241112,1038.7913260241107,991.9854974569248,-488.9878863013696,0.4864864864864865,pump_cell
long,1,pump_25_100,pre2025,40,34,-263.35623472849056,58.326710000000006,-250.02952472849068,-295.0295247284906,550.3211811463996,-1486.0499205999913,0.4,pump_cell
long,1,pump_25_100,post2025,37,29,735.1672881862728,393.6240378378379,1083.7913260241112,1038.7913260241107,959.9601625659601,-488.9878863013696,0.4864864864864865,pump_cell
long,1,pump_gt100,pooled,9,8,-535.9123850799746,77.8294,-503.0829850799747,-548.0829850799747,574.2510889052002,-138.5767305891974,0.4444444444444444,pump_cell
long,1,pump_gt100,e2122,0,,,,,,,,,pump_cell
long,1,pump_gt100,e2324,3,3,-1978.4036712376922,4.573600000000006,-2018.8300712376924,-2063.830071237692,758.1269426899834,-2797.71031354391,0.0,pump_cell
long,1,pump_gt100,e2526,6,5,185.33325799888414,114.45729999999999,254.79055799888405,209.79055799888417,537.6477661461709,845.2717820865147,0.6666666666666666,pump_cell
long,1,pump_gt100,pre2025,3,3,-1978.4036712376922,4.573600000000006,-2018.8300712376924,-2063.830071237692,762.7613243444749,-2797.71031354391,0.0,pump_cell
long,1,pump_gt100,post2025,6,5,185.33325799888414,114.45729999999999,254.79055799888405,209.79055799888417,530.6232331070045,845.2717820865147,0.6666666666666666,pump_cell
long,2,pump_le0,pooled,473,193,-40.835845824736076,29.182778435517978,-56.653067389218215,-101.65306738921818,305.54098171979086,-711.7355623100304,0.321353065539112,pump_cell
long,2,pump_le0,e2122,88,41,139.5659251883344,9.263734090909095,103.82965927924353,58.829659279243586,393.073990908073,-418.08569493023884,0.38636363636363635,pump_cell
long,2,pump_le0,e2324,177,81,-294.48269175135306,11.559212429378533,-327.9234793219745,-372.92347932197447,221.66939691389987,-562.7301226628894,0.3389830508474576,pump_cell
