symbol,sign,threshold,persistence,entry,era,age_cell,week_block,hold_h,n_alt_settlements_hold,gross_alt,alt_funding,gross_btc,btc_funding,net_unhedged,net_hedged,capped
DOODUSDT,-1,0.0015,1,2026-01-15,e2526,age_ge240,105661,1.0,1,0.002023174544785622,-0.0000125,0.00008897262783269522,0.0,-0.0024893254552143776,-0.0069003528273816825,false
DOODUSDT,-1,0.0015,1,2026-01-16,e2526,age_ge240,105661,1.0,1,0.005535055350553542,-0.0000125,-0.0024127894714640608,0.0,0.0010225553505535416,-0.005890234120910519,false
DOODUSDT,-1,0.0015,1,2026-01-19,e2526,age_ge240,105662,1.0,1,-0.01293935882580155,-0.0000125,0.00045144009389952444,0.0,-0.01745185882580155,-0.021500418731902025,false
DOODUSDT,-1,0.0015,1,2026-01-20,e2526,age_ge240,105662,1.0,1,-0.011945392491467532,-0.0000125,0.001902098566035626,0.0,-0.01645789249146753,-0.019055793925431906,false
DOODUSDT,-1,0.0015,1,2026-01-20,e2526,age_ge240,105662,3.0,3,-0.03742203742203731,0.00049436,0.0065208741413196325,-0.00001241,-0.04142767742203731,-0.03941921328071768,false
DOODUSDT,-1,0.0015,2,2026-01-20,e2526,age_ge240,105662,2.0,2,-0.026195028680688348,0.00020959,0.0030863722257298276,-0.00001241,-0.03048543868068835,-0.03191147645495852,false
DOODUSDT,-1,0.0015,1,2026-01-28,e2526,age_ge240,105663,1.0,1,0.0007835455435847294,-0.0000125,0.002465630436002453,0.0,-0.00372895445641527,-0.0057633240204128175,false
DOODUSDT,-1,0.0015,1,2026-02-04,e2526,age_ge240,105664,3.0,3,-0.024066576698155706,0.00032701,-0.012980854067407677,0.0,-0.028239566698155708,-0.04572042076556338,false
DOODUSDT,-1,0.0015,2,2026-02-04,e2526,age_ge240,105664,2.0,2,-0.038342198581560405,-0.000025,-0.001137668828010252,0.0,-0.0428671985815604,-0.048504867409570655,false
DOODUSDT,-1,0.0015,1,2026-02-12,e2526,age_ge240,105665,1.0,1,-0.022558386411889564,-0.0000125,0.006766038070990965,0.0001,-0.027070886411889563,-0.024704848340898596,false
DOODUSDT,-1,0.0015,1,2026-02-14,e2526,age_ge240,105665,1.0,1,-0.008151459374178271,-0.0000125,0.00020654515411633323,0.0,-0.01266395937417827,-0.016957414220061938,false
DOODUSDT,-1,0.0015,1,2026-03-07,e2526,age_ge240,105668,4.0,1,-0.018339446482160682,0.00012681,0.003857377013031793,-0.00002954,-0.02271263648216068,-0.023384799469128886,false
DOODUSDT,-1,0.0015,1,2026-03-08,e2526,age_ge240,105669,4.0,1,-0.003781368167755317,-0.00005,-0.013411512098439049,-0.00004305,-0.008331368167755317,-0.026285930266194364,false
DOODUSDT,-1,0.0015,1,2026-03-13,e2526,age_ge240,105669,4.0,1,0.008684863523573227,-0.00005,0.007438607822230603,0.0,0.004134863523573228,0.00707347134580383,false
DOODUSDT,-1,0.0015,1,2026-03-14,e2526,age_ge240,105669,12.0,3,-0.033141210374639796,0.004539909999999999,0.005178734653579653,-0.0001217,-0.03310130037463979,-0.03254426572106014,false
DOODUSDT,-1,0.0015,2,2026-03-14,e2526,age_ge240,105669,8.0,2,0.013289036544850363,0.00145723,-0.0012360553956936027,-0.00008727,0.010246266544850363,0.004422941149156761,false
DOODUSDT,-1,0.0015,1,2026-03-14,e2526,age_ge240,105669,12.0,3,-0.046698393813206396,0.0025520499999999997,-0.013167787890779437,-0.0000534,-0.04864634381320639,-0.06636753170398584,false
DOODUSDT,-1,0.0015,2,2026-03-15,e2526,age_ge240,105670,8.0,2,-0.04980729321079158,0.00103046,-0.01038891848694723,4.94e-6,-0.05327683321079158,-0.06816081169773881,false
DOODUSDT,-1,0.0015,1,2026-03-16,e2526,age_ge240,105670,4.0,1,-0.011651616661811692,-0.00005,0.0014886011618944206,-9.1e-7,-0.01620161666181169,-0.01921392549991727,false
DOODUSDT,-1,0.0015,1,2026-03-30,e2526,age_ge240,105672,24.0,6,-0.02367823548491721,0.02836982,0.001063878584671496,-0.0000569,0.00019158451508279137,-0.0033014369002457127,false
DOODUSDT,-1,0.0015,2,2026-03-30,e2526,age_ge240,105672,20.0,5,-0.0358744394618834,0.01088965,0.0018215636467940888,-0.000048429999999999995,-0.0294847894618834,-0.03221165581508931,false
DOODUSDT,-1,0.0015,1,2026-03-31,e2526,age_ge240,105672,4.0,1,0.003323363243602495,-0.00005,0.00187753328388518,0.0,-0.0012266367563975047,-0.003849103472512324,false
DOODUSDT,-1,0.0015,1,2026-06-24,e2526,age_ge240,105684,4.0,1,0.025554808338937418,-0.00005,-0.000774882332682969,0.00003367,0.021004808338937416,0.015763596006254446,false
DOODUSDT,-1,0.003,1,2025-10-07,e2526,age_30_240,105647,9.0,9,-0.02569841664594219,0.03524852,0.0217364964741803,0.0001,0.0050501033540578085,0.02238659982823811,false
DOODUSDT,-1,0.003,2,2025-10-07,e2526,age_30_240,105647,8.0,8,-0.039709126562627706,0.02403198,0.023544265832031175,0.0001,-0.020177146562627705,-0.0010328807305965294,false
DOODUSDT,-1,0.003,1,2025-10-07,e2526,age_30_240,105647,1.0,1,0.043436293436293516,-0.00099384,-0.002591078335920871,0.0,0.037942453436293516,0.03085137510037264,false
DOODUSDT,-1,0.003,1,2025-10-08,e2526,age_30_240,105647,1.0,1,0.00843881856540074,0.00020519,0.005427160392631025,0.0,0.00414400856540074,0.005071168958031766,false
DOODUSDT,-1,0.003,1,2025-10-08,e2526,age_30_240,105647,3.0,3,0.059741285671965905,0.00082213,-0.008297736089465158,0.0001,0.056063415671965905,0.043365679582500746,false
DOODUSDT,-1,0.003,2,2025-10-08,e2526,age_30_240,105647,2.0,2,0.053913385053520724,0.00010208,-0.004815415901467501,0.0001,0.049515465053520724,0.04030004915205322,false
DOODUSDT,-1,0.003,1,2025-10-09,e2526,age_30_240,105647,4.0,4,0.060385523210070735,0.00124138,0.010167527686654187,0.0,0.05712690321007074,0.06279443089672493,false
DOODUSDT,-1,0.003,2,2025-10-09,e2526,age_30_240,105647,3.0,3,-0.011007154650522821,0.00080022,0.006319236283070517,0.0,-0.014706934650522821,-0.012887698367452302,false
DOODUSDT,-1,0.003,1,2025-10-09,e2526,age_30_240,105647,1.0,1,-0.012979736670090558,0.00043028,0.0012691415883523405,0.0,-0.017049456670090557,-0.020280315081738217,false
DOODUSDT,-1,0.003,1,2025-10-09,e2526,age_30_240,105647,1.0,1,-0.02877697841726623,0.00023251,0.005382953788174771,0.0,-0.03304446841726623,-0.03216151462909146,false
DOODUSDT,-1,0.003,1,2025-10-09,e2526,age_30_240,105647,1.0,1,-0.013319425499478399,-0.0000125,-0.0017820966812154282,0.0,-0.017831925499478398,-0.024114022180693827,false
DOODUSDT,-1,0.003,1,2025-10-10,e2526,age_30_240,105647,1.0,1,-0.0032573289902279035,0.00025759,-0.0027555414020095093,0.0,-0.007499738990227904,-0.014755280392237412,false
DOODUSDT,-1,0.003,1,2025-10-10,e2526,age_30_240,105647,1.0,1,0.0017155928326344494,0.00008732,0.0025334155870861963,0.0,-0.00269708716736555,-0.0046636715802793535,false
DOODUSDT,-1,0.003,1,2025-10-10,e2526,age_30_240,105647,1.0,1,-0.01906959795943164,0.00156015,0.0068784891285866845,-0.00014131,-0.02200944795943164,-0.019772268830844954,false
DOODUSDT,-1,0.003,1,2025-10-11,e2526,age_30_240,105647,1.0,1,-0.08030568779754443,-0.0000125,0.012547791263236907,0.0,-0.08481818779754444,-0.07677039653430752,false
DOODUSDT,-1,0.003,1,2025-10-13,e2526,age_30_240,105648,1.0,1,-0.011112410808281625,-0.0000125,-0.0019379861940387322,0.0,-0.015624910808281624,-0.022062897002320357,false
DOODUSDT,-1,0.003,1,2025-10-13,e2526,age_30_240,105648,2.0,2,0.008336227856894585,0.0009917699999999999,0.0007092872570194642,0.0,0.0048279978568945845,0.001037285113914049,false
DOODUSDT,-1,0.003,2,2025-10-13,e2526,age_30_240,105648,1.0,1,0.002186421173762998,0.00089492,-0.00006743898716998764,0.0,-0.0014186588262370017,-0.005986097813406989,false
DOODUSDT,-1,0.003,1,2025-10-13,e2526,age_30_240,105648,1.0,1,-0.006214689265536699,8.33e-6,0.0029560532834450592,0.00007775,-0.010706359265536699,-0.012172555982091639,false
DOODUSDT,-1,0.003,1,2025-10-14,e2526,age_30_240,105648,1.0,1,-0.02560505085934761,0.00072873,0.005771348825155731,0.0,-0.02937632085934761,-0.028104972034191877,false
DOODUSDT,-1,0.003,1,2025-10-14,e2526,age_30_240,105648,1.0,1,-0.016830124712434946,0.00055964,0.0036383544446638716,0.0,-0.020770484712434947,-0.021632130267771076,false
DOODUSDT,-1,0.003,1,2025-10-14,e2526,age_30_240,105648,1.0,1,-0.026868282929267795,0.00025349,0.004555024536292196,0.0,-0.031114792929267797,-0.031059768392975598,false
DOODUSDT,-1,0.003,1,2025-10-14,e2526,age_30_240,105648,2.0,2,0.03737079247283326,0.00090088,-0.005721060382650078,0.0,0.03377167247283326,0.02355061209018318,false
DOODUSDT,-1,0.003,2,2025-10-14,e2526,age_30_240,105648,1.0,1,0.025815751539771892,0.00054132,-0.003851110810689118,0.0,0.021857071539771893,0.013505960729082776,false
DOODUSDT,-1,0.003,1,2025-10-14,e2526,age_30_240,105648,1.0,1,-0.01860981020458463,0.00106849,0.005021167405916183,0.0,-0.022041320204584634,-0.02152015279866845,false
DOODUSDT,-1,0.003,1,2025-10-14,e2526,age_30_240,105648,1.0,1,0.014955134596211339,0.00087411,-0.00040800650681682704,0.0,0.01132924459621134,0.006421238089394514,false
DOODUSDT,-1,0.003,1,2025-10-14,e2526,age_30_240,105648,2.0,2,0.0029769288017860163,0.00013636,-0.0046115010302572035,0.0,-0.0013867111982139835,-0.010498212228471186,false
DOODUSDT,-1,0.003,2,2025-10-14,e2526,age_30_240,105648,1.0,1,-0.0013585278498210451,-0.0000125,-0.001092612645795965,0.0,-0.005871027849821044,-0.01146364049561701,false
DOODUSDT,-1,0.003,1,2025-10-15,e2526,age_30_240,105648,1.0,1,-0.011485042735042805,0.00018344,0.002937211050740074,0.0,-0.015801602735042806,-0.017364391684302732,false
DOODUSDT,-1,0.003,1,2025-10-15,e2526,age_30_240,105648,9.0,9,0.035904628330995836,0.00831579,0.0016045655382184165,3.29e-6,0.03972041833099584,0.03682827386921426,false
DOODUSDT,-1,0.003,2,2025-10-15,e2526,age_30_240,105648,8.0,8,0.03735955056179785,0.00694044,-0.0007780225770959159,3.29e-6,0.03979999056179785,0.034525257984701935,false
DOODUSDT,-1,0.003,1,2025-10-16,e2526,age_30_240,105648,1.0,1,-0.012056943637420159,0.00079282,0.005950272001889689,0.0,-0.01576412363742016,-0.01431385163553047,false
DOODUSDT,-1,0.003,1,2025-10-17,e2526,age_30_240,105648,1.0,1,0.02904503447264206,0.0003253,-0.0057509954890888615,0.0,0.024870334472642062,0.014619338983553202,false
DOODUSDT,-1,0.003,1,2025-10-17,e2526,age_30_240,105648,14.0,14,-0.044432329289900485,0.04217648,0.023940535598224177,4.8e-6,-0.0067558492899004825,0.012689486308323695,false
DOODUSDT,-1,0.003,2,2025-10-17,e2526,age_30_240,105648,13.0,13,-0.14935695219606882,0.03518043,0.025684658481737843,4.8e-6,-0.11867652219606882,-0.09748706371433097,false
DOODUSDT,-1,0.003,1,2025-10-17,e2526,age_30_240,105648,1.0,1,-0.008784358175120466,0.00035984,0.0052754779586771106,-0.00002473,-0.012924518175120466,-0.012173770216443355,false
DOODUSDT,-1,0.003,1,2025-10-18,e2526,age_30_240,105648,7.0,7,0.015497553017944643,0.00945371,0.003950653711336072,-0.00001289,0.020451263017944643,0.019889026729280716,false
DOODUSDT,-1,0.003,2,2025-10-18,e2526,age_30_240,105648,6.0,6,0.04096989966555187,0.00807585,-0.0013338840337555613,-0.00001289,0.04454574966555187,0.038698975631796306,false
DOODUSDT,-1,0.003,1,2025-10-18,e2526,age_30_240,105648,7.0,7,-0.07561563169164887,0.00590659,0.0022227837675951045,0.00005928,-0.07420904169164887,-0.07642697792405376,false
DOODUSDT,-1,0.003,2,2025-10-18,e2526,age_30_240,105648,6.0,6,-0.06180385764737839,0.00519146,0.0025019204157267216,0.00005928,-0.061112397647378386,-0.06305119723165166,false
DOODUSDT,-1,0.003,1,2025-10-18,e2526,age_30_240,105648,11.0,11,-0.00527924423450965,0.01784646,-0.001575373624707277,0.00003953,0.00806721576549035,0.0020313721407830745,false
DOODUSDT,-1,0.003,2,2025-10-18,e2526,age_30_240,105648,10.0,10,-0.01742829696720194,0.01503367,-0.001787299221415406,0.00003953,-0.006894626967201938,-0.013142396188617345,false
DOODUSDT,-1,0.003,1,2025-10-19,e2526,age_30_240,105649,5.0,5,0.011218622914037413,0.00345886,-0.009378694264863041,0.00003762,0.010177482914037413,-0.003663591350825628,false
DOODUSDT,-1,0.003,2,2025-10-19,e2526,age_30_240,105649,4.0,4,0.016779469825155102,0.0024882,-0.010459729619315628,0.00003762,0.014767669825155101,-0.0001544397941605248,false
DOODUSDT,-1,0.003,1,2025-10-19,e2526,age_30_240,105649,1.0,1,-0.004619907601847939,0.00094898,0.001124833293580485,0.0,-0.00817092760184794,-0.011546094308267453,false
DOODUSDT,-1,0.003,1,2025-10-19,e2526,age_30_240,105649,2.0,2,-0.01294765840220391,0.00024138000000000002,-0.0036890499261912346,0.0001,-0.01720627840220391,-0.025295328328395143,false
DOODUSDT,-1,0.003,2,2025-10-19,e2526,age_30_240,105649,1.0,1,-0.005274847307051744,0.00019502,-0.0007086747136926252,0.0001,-0.009579827307051744,-0.014688502020744369,false
DOODUSDT,-1,0.003,1,2025-10-19,e2526,age_30_240,105649,9.0,9,0.0058422590068158975,0.01243372,-0.007026427305929506,0.00005677,0.0137759790068159,0.002306321700886394,false
DOODUSDT,-1,0.003,2,2025-10-19,e2526,age_30_240,105649,8.0,8,0.009211444521981749,0.01065135,-0.011446703468828812,0.00005677,0.015362794521981749,-0.0005271389468470625,false
DOODUSDT,-1,0.003,1,2025-10-20,e2526,age_30_240,105649,17.0,17,-0.06442872196296845,0.03369796,0.026502857442410432,0.00009099000000000001,-0.03523076196296845,-0.013136914520558016,false
DOODUSDT,-1,0.003,2,2025-10-20,e2526,age_30_240,105649,16.0,16,-0.07335619502012825,0.03113362,0.02305213328604694,0.00009099000000000001,-0.04672257502012824,-0.028079451734081308,false
DOODUSDT,-1,0.003,1,2025-10-22,e2526,age_30_240,105649,1.0,1,-0.005913272010512394,-0.0000125,-0.0017703672707374274,0.0,-0.010425772010512393,-0.01669613928124982,false
DOODUSDT,-1,0.003,1,2025-10-23,e2526,age_30_240,105649,1.0,1,-0.009305417082086986,-0.0000125,0.0004105703883718892,0.0,-0.013817917082086986,-0.017907346693715097,false
DOODUSDT,-1,0.003,1,2025-10-23,e2526,age_30_240,105649,2.0,2,-0.010188989317995167,-0.000025,0.0067041681450380475,0.0001,-0.014713989317995169,-0.01240982117295712,false
DOODUSDT,-1,0.003,2,2025-10-23,e2526,age_30_240,105649,1.0,1,0.0038333333333333552,-0.0000125,-0.002091862517485499,0.0,-0.0006791666666666443,-0.007271029184152143,false
DOODUSDT,-1,0.003,1,2025-10-23,e2526,age_30_240,105649,1.0,1,0.027515597504399247,0.00012661,-0.002874452425484675,0.00006755,0.023142207504399246,0.01583530507891457,false
DOODUSDT,-1,0.003,1,2025-10-25,e2526,age_30_240,105649,6.0,6,-0.08329586330935235,0.00708101,-0.0046948145277927456,0.0001,-0.08071485330935235,-0.08980966783714509,false
DOODUSDT,-1,0.003,2,2025-10-25,e2526,age_30_240,105649,5.0,5,-0.09227515583259127,0.0043028400000000005,-0.002787256508545166,0.0001,-0.09247231583259127,-0.09965957234113643,false
DOODUSDT,-1,0.003,1,2025-10-25,e2526,age_30_240,105649,1.0,1,0.03953630262355112,0.00146834,-0.00011656150726579995,0.0,0.036504642623551124,0.03188808111628532,false
DOODUSDT,-1,0.003,1,2025-10-25,e2526,age_30_240,105649,1.0,1,-0.015023250268272448,0.0001191,0.002107694425425355,0.0,-0.019404150268272448,-0.02179645584284709,false
DOODUSDT,-1,0.003,1,2025-10-26,e2526,age_30_240,105650,32.0,32,-0.02303139475038607,0.04848195,-0.03522168701691508,0.00035578,0.020950555249613933,-0.01841535176730115,false
DOODUSDT,-1,0.003,2,2025-10-26,e2526,age_30_240,105650,31.0,31,-0.06605166051660516,0.03848193,-0.034417976578296594,0.00035578,-0.03206973051660516,-0.07063192709490175,false
DOODUSDT,-1,0.003,1,2025-10-27,e2526,age_30_240,105650,2.0,2,0.0005411255411253979,0.0007873800000000001,0.003361354732543065,0.0,-0.003171494458874602,-0.004310139726331537,false
DOODUSDT,-1,0.003,2,2025-10-27,e2526,age_30_240,105650,1.0,1,0.0020322449532583775,0.00042598,0.0025159992749481663,0.0,-0.0020417750467416223,-0.004025775771793456,false
DOODUSDT,-1,0.003,1,2025-10-27,e2526,age_30_240,105650,1.0,1,-0.010996470268802683,0.00025309,0.004023739717157748,0.0,-0.015243380268802682,-0.015719640551644935,false
DOODUSDT,-1,0.003,1,2025-10-27,e2526,age_30_240,105650,1.0,1,0.002305084745762853,0.00064222,0.003142215062744813,0.0,-0.0015526952542371467,-0.0029104801914923333,false
DOODUSDT,-1,0.003,1,2025-10-27,e2526,age_30_240,105650,5.0,5,-0.022788931090613085,0.00326176,0.00844939501705022,0.00001045,-0.024027171090613086,-0.020067326073562864,false
DOODUSDT,-1,0.003,2,2025-10-27,e2526,age_30_240,105650,4.0,4,-0.02622330359556635,0.00236536,0.004135558195459632,0.00001045,-0.02835794359556635,-0.02871193540010672,false
DOODUSDT,-1,0.003,1,2025-10-28,e2526,age_30_240,105650,1.0,1,-0.008324084350721406,0.00027898,0.004321082106680474,0.0,-0.012545104350721405,-0.012724022244040931,false
DOODUSDT,-1,0.003,1,2025-10-29,e2526,age_30_240,105650,7.0,7,0.029755976095617642,0.00494646,-0.002971125098557126,0.00001593,0.03020243609561764,0.022747240997060512,false
DOODUSDT,-1,0.003,2,2025-10-29,e2526,age_30_240,105650,6.0,6,0.03374578177727794,0.0041216000000000004,-0.0010463075170379366,0.00001593,0.033367381777277945,0.02783700426024,false
DOODUSDT,-1,0.003,1,2025-10-29,e2526,age_30_240,105650,5.0,5,-0.0047010607521695835,0.00236696,0.018261031432269093,0.00001663,-0.006834100752169583,0.006943560680099511,false
DOODUSDT,-1,0.003,2,2025-10-29,e2526,age_30_240,105650,4.0,4,0.009907045009784898,0.00142371,0.014914075959680084,0.00001663,0.006830755009784899,0.017261460969464987,false
DOODUSDT,-1,0.003,1,2025-10-29,e2526,age_30_240,105650,1.0,1,-0.006287787182587712,-0.0000125,-0.0017094277995695073,0.0,-0.010800287182587711,-0.01700971498215722,false
DOODUSDT,-1,0.003,1,2025-10-30,e2526,age_30_240,105650,6.0,6,-0.012996136283807469,0.00750562,0.002339357366361372,0.0000362,-0.009990516283807468,-0.012114958917446097,false
DOODUSDT,-1,0.003,2,2025-10-30,e2526,age_30_240,105650,5.0,5,0.02504863813229563,0.0040837,0.0002258490569446714,0.0000362,0.02463233813229563,0.020394387189240304,false
DOODUSDT,-1,0.003,1,2025-10-30,e2526,age_30_240,105650,2.0,2,-0.013635256878500202,0.0014089800000000002,0.004210792050257095,0.0,-0.0167262768785002,-0.017015484828243103,false
DOODUSDT,-1,0.003,2,2025-10-30,e2526,age_30_240,105650,1.0,1,-0.021497584541062764,0.00112519,0.003651644557513989,0.0,-0.024872394541062763,-0.02572074998354877,false
DOODUSDT,-1,0.003,1,2025-10-30,e2526,age_30_240,105650,2.0,2,-0.018074511250461,0.0007139500000000001,0.001094837279117078,0.0,-0.021860561250461,-0.02526572397134392,false
DOODUSDT,-1,0.003,2,2025-10-30,e2526,age_30_240,105650,1.0,1,0.01461059585821367,0.00055803,-0.006024544440312418,0.0,0.010668625858213671,0.00014408141790125256,false
DOODUSDT,-1,0.003,1,2025-10-30,e2526,age_30_240,105650,1.0,1,0.007553450262450356,0.00067444,-0.004098044697667058,0.0,0.0037278902624503568,-0.004870154435216701,false
DOODUSDT,-1,0.003,1,2025-10-30,e2526,age_30_240,105650,5.0,5,-0.022796739684156853,0.00302578,-0.004163536800247947,0.0,-0.024270959684156854,-0.0329344964844048,false
DOODUSDT,-1,0.003,2,2025-10-30,e2526,age_30_240,105650,4.0,4,-0.017793138760880733,0.00190297,-0.010350756920172177,0.0,-0.020390168760880734,-0.03524092568105291,false
DOODUSDT,-1,0.003,1,2025-10-31,e2526,age_30_240,105650,6.0,6,0.006870229007633455,0.00510472,-0.014821492734734543,0.0,0.007474949007633455,-0.011846543727101087,false
DOODUSDT,-1,0.003,2,2025-10-31,e2526,age_30_240,105650,5.0,5,0.0017721518987339202,0.00399576,-0.005284164525550583,0.0,0.0012679118987339207,-0.008516252626816663,false
DOODUSDT,-1,0.003,1,2025-10-31,e2526,age_30_240,105650,6.0,6,-0.012553892974892289,0.00577192,-0.0001414263255523629,0.0001,-0.01128197297489229,-0.01582339930044465,false
DOODUSDT,-1,0.003,2,2025-10-31,e2526,age_30_240,105650,5.0,5,-0.0008981267641775537,0.00413316,-0.0019643815306087387,0.0,-0.001264966764177553,-0.007729348294786291,false
DOODUSDT,-1,0.003,1,2025-10-31,e2526,age_30_240,105650,5.0,5,0.012254276231809857,0.00239458,0.0065859736561053595,0.00005658,0.010148856231809857,0.012291409887915218,false
DOODUSDT,-1,0.003,2,2025-10-31,e2526,age_30_240,105650,4.0,4,0.003924547411064738,0.0017273800000000001,0.012071435151484455,0.00005658,0.0011519274110647392,0.008779942562549195,false
DOODUSDT,-1,0.003,1,2025-11-01,e2526,age_30_240,105650,5.0,5,-0.0063331222292589695,0.00662983,-0.0034549590536852026,0.00006744,-0.004203292229258969,-0.012090811282944171,false
DOODUSDT,-1,0.003,2,2025-11-01,e2526,age_30_240,105650,4.0,4,-0.003809523809523929,0.00502761,-0.0036047235438225744,0.00006744,-0.003281913809523929,-0.011319197353346503,false
DOODUSDT,-1,0.003,1,2025-11-01,e2526,age_30_240,105650,2.0,2,-0.006528417818740473,0.0013272000000000002,0.00382798383175742,0.0,-0.009701217818740473,-0.010373233986983052,false
DOODUSDT,-1,0.003,2,2025-11-01,e2526,age_30_240,105650,1.0,1,-0.007290867229470588,0.00105619,0.004900343966451559,0.0,-0.010734677229470586,-0.010334333263019028,false
DOODUSDT,-1,0.003,1,2025-11-01,e2526,age_30_240,105650,4.0,4,-0.045966709346990986,0.0031978500000000003,0.0007406303445793849,0.00005819,-0.04726885934699098,-0.0509700390024116,false
DOODUSDT,-1,0.003,2,2025-11-02,e2526,age_30_240,105651,3.0,3,-0.04413085311096854,0.00202029,0.0007824000872362902,0.0,-0.046610563110968534,-0.05032816302373225,false
DOODUSDT,-1,0.003,1,2025-11-02,e2526,age_30_240,105651,2.0,2,-0.002043318348998846,0.00059665,-0.004172727272727217,0.0,-0.005946668348998846,-0.014619395621726063,false
DOODUSDT,-1,0.003,2,2025-11-02,e2526,age_30_240,105651,1.0,1,-0.0008183306055646877,0.00032471,0.0014951493522223913,0.0,-0.004993620605564688,-0.007998471253342295,false
DOODUSDT,-1,0.003,1,2025-11-02,e2526,age_30_240,105651,1.0,1,-0.012201809706608224,0.00017777,0.001992651138748136,0.0,-0.016524039706608224,-0.01903138856786009,false
DOODUSDT,-1,0.003,1,2025-11-02,e2526,age_30_240,105651,1.0,1,-0.018999720592344338,0.00048041,0.0013139058657029024,0.0,-0.023019310592344338,-0.026205404726641436,false
DOODUSDT,-1,0.003,1,2025-11-02,e2526,age_30_240,105651,2.0,2,0.003389830508474523,-0.000025,-0.0008069345483392443,0.0,-0.0011351694915254767,-0.006442104039864721,false
DOODUSDT,-1,0.003,2,2025-11-02,e2526,age_30_240,105651,1.0,1,0.002398758289826386,-0.0000125,-0.0006714458345826735,0.0,-0.0021137417101736136,-0.007285187544756287,false
DOODUSDT,-1,0.003,1,2025-11-06,e2526,age_30_240,105651,2.0,2,-0.023343944217068424,0.00026368,0.004985785167265,0.0,-0.027580264217068426,-0.027094479049803423,false
DOODUSDT,-1,0.003,2,2025-11-06,e2526,age_30_240,105651,1.0,1,-0.020969457529250835,0.00005672,0.0031213515886570065,0.0,-0.025412737529250835,-0.026791385940593826,false
DOODUSDT,-1,0.003,1,2025-11-06,e2526,age_30_240,105651,1.0,1,0.011904761904761862,0.00009121,-0.009259305185072009,0.0,0.007495971904761862,-0.006263333280310146,false
DOODUSDT,-1,0.003,1,2025-11-07,e2526,age_30_240,105651,1.0,1,0.021454911163258483,0.00020057,-0.0012655953530340547,0.0,0.017155481163258483,0.01138988581022443,false
DOODUSDT,-1,0.003,1,2025-11-07,e2526,age_30_240,105651,1.0,1,0.009861932938856066,-0.0000125,-0.004263693978954208,0.0,0.005349432938856066,-0.003414261040098142,false
DOODUSDT,-1,0.003,1,2025-11-09,e2526,age_30_240,105652,1.0,1,-0.00817527795945061,-0.0000125,-0.00032085435567164033,0.0,-0.01268777795945061,-0.01750863231512225,false
DOODUSDT,-1,0.003,1,2025-11-09,e2526,age_30_240,105652,2.0,2,0.0026587425711603885,0.00038136,-0.0009618577924359606,0.0,-0.0014598974288396113,-0.006921755221275572,false
DOODUSDT,-1,0.003,2,2025-11-09,e2526,age_30_240,105652,1.0,1,-0.005738213399503644,0.00004791,0.00181815925929818,0.0,-0.010190303399503643,-0.012872144140205464,false
DOODUSDT,-1,0.003,1,2025-11-11,e2526,age_30_240,105652,1.0,1,-0.005972558514931392,-0.0000125,0.000349712641782185,0.0,-0.010485058514931391,-0.014635345873149207,false
DOODUSDT,-1,0.003,1,2025-11-11,e2526,age_30_240,105652,1.0,1,-0.01177055702917773,0.00018924,0.010480742090886008,0.00005706,-0.01608131702917773,-0.010043514938291722,false
DOODUSDT,-1,0.003,1,2025-11-11,e2526,age_30_240,105652,5.0,5,-0.014072566971854772,0.004049769999999999,0.003370804997382959,0.00006811,-0.014522796971854771,-0.015583881974471813,false
DOODUSDT,-1,0.003,2,2025-11-11,e2526,age_30_240,105652,4.0,4,0.0003440564252537026,0.00354787,0.0007052610338913468,0.00006811,-0.0006080735747462972,-0.00433470254085495,false
DOODUSDT,-1,0.003,1,2025-11-12,e2526,age_30_240,105652,4.0,4,0.0032679738562091387,0.00356115,-0.0036098871229530705,0.0,0.002329123856209139,-0.005780763266743931,false
DOODUSDT,-1,0.003,2,2025-11-12,e2526,age_30_240,105652,3.0,3,-0.0032467532467533866,0.0023828400000000002,-0.00004166844322806007,0.0,-0.0053639132467533865,-0.009905581689981445,false
DOODUSDT,-1,0.003,1,2025-11-12,e2526,age_30_240,105652,2.0,2,0.01319849160095976,0.00032178999999999997,0.002635793181191337,0.00003386,0.009020281600959763,0.007189934782151101,false
DOODUSDT,-1,0.003,2,2025-11-12,e2526,age_30_240,105652,1.0,1,0.010772913816689433,0.00028051,0.0022380265097724505,0.00003386,0.006553423816689433,0.004325310326461884,false
DOODUSDT,-1,0.003,1,2025-11-12,e2526,age_30_240,105652,1.0,1,0.001446131597975464,0.00074734,-0.0037924843975083444,0.0,-0.0023065284020245356,-0.010599012799532879,false
DOODUSDT,-1,0.003,1,2025-11-12,e2526,age_30_240,105652,2.0,2,-0.0028756290438534116,0.0010426600000000002,0.0010939405504630795,-0.00001163,-0.006332969043853411,-0.009750658493390331,false
DOODUSDT,-1,0.003,2,2025-11-13,e2526,age_30_240,105652,1.0,1,0.015187557182067657,0.00105516,-0.0021457622180487412,0.0,0.011742717182067656,0.005096954964018916,false
DOODUSDT,-1,0.003,1,2025-11-13,e2526,age_30_240,105652,3.0,3,-0.0332566778701574,0.00120803,-0.001075984938172514,0.0,-0.0365486478701574,-0.04212463280832992,false
