symbol,d0,era,week_block,side,entry_day,gross,funding,net45,net90,n_funding_events_hold,pump_cell,tdecay_cell,fund_cell,crowd_cell,btc_cell,pump01,tdecay,fund8h,btc30d
CELOUSDT,2021-09-27,e2122,105437,long,1,0.03488571919573815,-0.0017000000000000001,0.02868571919573815,0.02418571919573815,17,pump_le0,tdec_30_70,fund_flat,crowd_01,btc_down,-0.14401294498381878,0.6019472301032915,0.0001,-0.15962751414528542
CELOUSDT,2021-09-27,e2122,105437,short,2,-0.056491228070175446,0.0014,-0.059591228070175445,-0.06409122807017545,14,pump_le0,tdec_ge70,fund_flat,crowd_01,btc_down,-0.14401294498381878,0.8196643818097791,0.0001,-0.11749123333056877
CELOUSDT,2021-09-27,e2122,105437,long,2,0.056491228070175446,-0.0014,0.05059122807017545,0.04609122807017545,14,pump_le0,tdec_ge70,fund_flat,crowd_01,btc_down,-0.14401294498381878,0.8196643818097791,0.0001,-0.11749123333056877
CETUSUSDT,2024-11-07,e2324,105599,short,1,-0.045588681430817145,0.00578968,-0.04429900143081714,-0.04879900143081715,35,pump_0_25,tdec_ge70,fund_flat,crowd_24,btc_up,0.2104490068435989,0.8950626128612953,0.00023422,0.26194923308429474
CETUSUSDT,2024-11-07,e2324,105599,long,1,0.045588681430817145,-0.00578968,0.03529900143081715,0.030799001430817145,35,pump_0_25,tdec_ge70,fund_flat,crowd_24,btc_up,0.2104490068435989,0.8950626128612953,0.00023422,0.26194923308429474
CETUSUSDT,2024-11-07,e2324,105599,short,2,0.1280588776448942,0.00507526,0.1286341376448942,0.12413413764489421,29,pump_0_25,tdec_30_70,fund_flat,crowd_24,btc_up,0.2104490068435989,0.4034888014566052,0.0003242,0.2717039400794785
CETUSUSDT,2024-11-07,e2324,105599,long,2,-0.1280588776448942,-0.00507526,-0.1376341376448942,-0.14213413764489422,29,pump_0_25,tdec_30_70,fund_flat,crowd_24,btc_up,0.2104490068435989,0.4034888014566052,0.0003242,0.2717039400794785
CFGUSDT,2026-03-17,e2526,105670,short,1,0.06567796610169493,-0.10748703,-0.04630906389830506,-0.050809063898305064,35,pump_le0,tdec_30_70,fund_neg,crowd_24,btc_up,-0.23085279739272135,0.4367672414383546,-0.0008385599708833343,0.033986567435106085
CFGUSDT,2026-03-17,e2526,105670,long,1,-0.06567796610169493,0.10748703,0.037309063898305066,0.03280906389830506,35,pump_le0,tdec_30_70,fund_neg,crowd_24,btc_up,-0.23085279739272135,0.4367672414383546,-0.0008385599708833343,0.033986567435106085
CFGUSDT,2026-03-17,e2526,105670,short,2,0.06962025316455692,-0.09787903,-0.032758776835443086,-0.03725877683544309,30,pump_le0,tdec_30_70,fund_neg,crowd_24,btc_up,-0.23085279739272135,0.36527535353888296,-0.00214124,0.03573868596046892
CFGUSDT,2026-03-17,e2526,105670,long,2,-0.06962025316455692,0.09787903,0.02375877683544309,0.019258776835443088,30,pump_le0,tdec_30_70,fund_neg,crowd_24,btc_up,-0.23085279739272135,0.36527535353888296,-0.00214124,0.03573868596046892
CFXUSDT,2023-02-21,e2324,105510,short,1,0.30929657122658183,0.0018218800000000001,0.3066184512265818,0.3021184512265818,18,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.13300643579528038,0.6038637870248919,0.00010758999626423623,0.054911819003103046
CFXUSDT,2023-02-21,e2324,105510,long,1,-0.30929657122658183,-0.0018218800000000001,-0.31561845122658183,-0.32011845122658183,18,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.13300643579528038,0.6038637870248919,0.00010758999626423623,0.054911819003103046
CFXUSDT,2023-02-21,e2324,105510,short,2,0.3559657218193804,0.00152188,0.3529876018193804,0.3484876018193804,15,pump_le0,tdec_ge70,fund_flat,crowd_24,btc_up,-0.13300643579528038,0.7024380163796192,0.0001,0.05751434102017905
CFXUSDT,2023-02-21,e2324,105510,long,2,-0.3559657218193804,-0.00152188,-0.3619876018193804,-0.3664876018193804,15,pump_le0,tdec_ge70,fund_flat,crowd_24,btc_up,-0.13300643579528038,0.7024380163796192,0.0001,0.05751434102017905
CGPTUSDT,2024-12-21,e2324,105605,short,1,-0.15899645990457129,0.00402867,-0.15946778990457128,-0.16396778990457128,35,pump_le0,tdec_30_70,fund_neg,crowd_ge5,btc_down,-0.10526074182886525,0.6777487887639653,-0.00474026,-0.038089836981684444
CGPTUSDT,2024-12-21,e2324,105605,long,1,0.15899645990457129,-0.00402867,0.15046778990457127,0.14596778990457127,35,pump_le0,tdec_30_70,fund_neg,crowd_ge5,btc_down,-0.10526074182886525,0.6777487887639653,-0.00474026,-0.038089836981684444
CGPTUSDT,2024-12-21,e2324,105605,short,2,0.033541541884144835,0.00308429,0.03212583188414484,0.027625831884144837,29,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.10526074182886525,0.95025263659255,0.0001,-0.029310671216826623
CGPTUSDT,2024-12-21,e2324,105605,long,2,-0.033541541884144835,-0.00308429,-0.041125831884144835,-0.04562583188414484,29,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.10526074182886525,0.95025263659255,0.0001,-0.029310671216826623
CHESSUSDT,2024-08-30,e2324,105589,short,1,0.1487603305785124,0.00175,0.1460103305785124,0.1415103305785124,35,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_down,-0.11494252873563215,0.4771977900580207,0.0001,-0.09776683825994315
CHESSUSDT,2024-08-30,e2324,105589,long,1,-0.1487603305785124,-0.00175,-0.1550103305785124,-0.1595103305785124,35,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_down,-0.11494252873563215,0.4771977900580207,0.0001,-0.09776683825994315
CHESSUSDT,2024-08-30,e2324,105589,short,2,0.08386277001270659,0.0015,0.08086277001270659,0.0763627700127066,30,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_down,-0.11494252873563215,0.44225785297173276,0.0001,-0.06856451384675932
CHESSUSDT,2024-08-30,e2324,105589,long,2,-0.08386277001270659,-0.0015,-0.0898627700127066,-0.09436277001270658,30,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_down,-0.11494252873563215,0.44225785297173276,0.0001,-0.06856451384675932
CHILLGUYUSDT,2024-11-28,e2324,105602,short,1,0.017755370451556327,0.01455262,0.027807990451556328,0.023307990451556328,35,pump_le0,tdec_ge70,fund_pos,crowd_ge5,btc_up,-0.1932802829354554,0.9517972367640527,0.0027267,0.34785968016143975
CHILLGUYUSDT,2024-11-28,e2324,105602,long,1,-0.017755370451556327,-0.01455262,-0.036807990451556326,-0.04130799045155633,35,pump_le0,tdec_ge70,fund_pos,crowd_ge5,btc_up,-0.1932802829354554,0.9517972367640527,0.0027267,0.34785968016143975
CHILLGUYUSDT,2024-11-28,e2324,105602,short,2,-0.010827881795623665,0.01200403,-0.0033238517956236642,-0.007823851795623664,29,pump_le0,tdec_ge70,fund_pos,crowd_ge5,btc_up,-0.1932802829354554,1.0104101645161747,0.0009914,0.3719069024016701
CHILLGUYUSDT,2024-11-28,e2324,105602,long,2,0.010827881795623665,-0.01200403,-0.005676148204376335,-0.010176148204376335,29,pump_le0,tdec_ge70,fund_pos,crowd_ge5,btc_up,-0.1932802829354554,1.0104101645161747,0.0009914,0.3719069024016701
CHIPUSDT,2026-04-17,e2526,105674,short,1,-1.413105413105413,-0.05269674,-1.470302153105413,-1.474802153105413,36,pump_le0,tdec_ge70,fund_flat,crowd_01,btc_up,-0.009314140558848494,0.7287487093790929,0.00009999998611111304,0.08250986586995657
CHIPUSDT,2026-04-17,e2526,105674,long,1,1.413105413105413,0.05269674,1.4613021531054131,1.4568021531054132,36,pump_le0,tdec_ge70,fund_flat,crowd_01,btc_up,-0.009314140558848494,0.7287487093790929,0.00009999998611111304,0.08250986586995657
CHIPUSDT,2026-04-17,e2526,105674,short,2,-1.6109741060419238,-0.05304674,-1.6685208460419239,-1.6730208460419238,29,pump_le0,tdec_ge70,fund_flat,crowd_01,btc_up,-0.009314140558848494,0.7401117922028281,0.0001,0.04662372805355819
CHIPUSDT,2026-04-17,e2526,105674,long,2,1.6109741060419238,0.05304674,1.659520846041924,1.655020846041924,29,pump_le0,tdec_ge70,fund_flat,crowd_01,btc_up,-0.009314140558848494,0.7401117922028281,0.0001,0.04662372805355819
CKBUSDT,2023-03-01,e2324,105511,short,1,0.23243031016882595,0.0017000000000000001,0.22963031016882596,0.22513031016882595,17,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.04176072234762995,0.34463849172764366,0.00009999999826388893,0.014606780452779855
CKBUSDT,2023-03-01,e2324,105511,long,1,-0.23243031016882595,-0.0017000000000000001,-0.23863031016882597,-0.24313031016882597,17,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.04176072234762995,0.34463849172764366,0.00009999999826388893,0.014606780452779855
CKBUSDT,2023-03-01,e2324,105511,short,2,0.16022336769759452,0.0015,0.1572233676975945,0.1527233676975945,15,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_down,-0.04176072234762995,0.26512685165898703,0.00009999999826388893,-0.0584576485461441
CKBUSDT,2023-03-01,e2324,105511,long,2,-0.16022336769759452,-0.0015,-0.16622336769759452,-0.17072336769759452,15,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_down,-0.04176072234762995,0.26512685165898703,0.00009999999826388893,-0.0584576485461441
CLANKERUSDT,2025-11-13,e2526,105652,short,1,0.13975253807106602,0.00373331,0.138985848071066,0.134485848071066,36,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_down,-0.14776260646207917,0.4958395015823728,0.0001,-0.14592814749907412
CLANKERUSDT,2025-11-13,e2526,105652,long,1,-0.13975253807106602,-0.00373331,-0.14798584807106602,-0.15248584807106602,36,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_down,-0.14776260646207917,0.4958395015823728,0.0001,-0.14592814749907412
CLANKERUSDT,2025-11-13,e2526,105652,short,2,0.19492280285035635,0.00396844,0.19439124285035633,0.18989124285035633,30,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_down,-0.14776260646207917,0.39487726015744884,0.0001,-0.11624128127965194
CLANKERUSDT,2025-11-13,e2526,105652,long,2,-0.19492280285035635,-0.00396844,-0.20339124285035634,-0.20789124285035634,30,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_down,-0.14776260646207917,0.39487726015744884,0.0001,-0.11624128127965194
CLOUSDT,2025-10-15,e2526,105648,short,1,0.14218086842964406,0.01277479,0.15045565842964406,0.14595565842964406,36,pump_le0,tdec_lt30,fund_pos,crowd_ge5,btc_down,-0.3719070403280931,0.2826405080884178,0.0007307599492527814,-0.07381669640325739
CLOUSDT,2025-10-15,e2526,105648,long,1,-0.14218086842964406,-0.01277479,-0.15945565842964407,-0.16395565842964407,36,pump_le0,tdec_lt30,fund_pos,crowd_ge5,btc_down,-0.3719070403280931,0.2826405080884178,0.0007307599492527814,-0.07381669640325739
CLOUSDT,2025-10-15,e2526,105648,short,2,-0.00382043935052542,0.00915276,0.0008323206494745801,-0.0036676793505254195,29,pump_le0,tdec_lt30,fund_pos,crowd_ge5,btc_down,-0.3719070403280931,0.13196585353488863,0.001292599955118057,-0.08611412985116296
CLOUSDT,2025-10-15,e2526,105648,long,2,0.00382043935052542,-0.00915276,-0.00983232064947458,-0.014332320649474579,29,pump_le0,tdec_lt30,fund_pos,crowd_ge5,btc_down,-0.3719070403280931,0.13196585353488863,0.001292599955118057,-0.08611412985116296
CLUSDT,2026-04-02,e2526,105672,short,1,0.1462390566374844,-0.03378542,0.1079536366374844,0.10345363663748441,36,pump_0_25,tdec_lt30,fund_flat,crowd_ge5,btc_down,0.13345484001620078,0.1366820453645342,0.0,-0.07862458597989563
CLUSDT,2026-04-02,e2526,105672,long,1,-0.1462390566374844,0.03378542,-0.11695363663748441,-0.1214536366374844,36,pump_0_25,tdec_lt30,fund_flat,crowd_ge5,btc_down,0.13345484001620078,0.1366820453645342,0.0,-0.07862458597989563
CLUSDT,2026-04-02,e2526,105672,short,2,0.1476857219299028,-0.03297302,0.11021270192990282,0.10571270192990283,30,pump_0_25,tdec_lt30,fund_flat,crowd_ge5,btc_down,0.13345484001620078,0.05095576387184773,0.00001012,-0.05057949496717229
CLUSDT,2026-04-02,e2526,105672,long,2,-0.1476857219299028,0.03297302,-0.11921270192990283,-0.12371270192990282,30,pump_0_25,tdec_lt30,fund_flat,crowd_ge5,btc_down,0.13345484001620078,0.05095576387184773,0.00001012,-0.05057949496717229
COAIUSDT,2025-09-26,e2526,105645,short,1,-0.6537348002316156,0.02412519,-0.6341096102316155,-0.6386096102316156,35,pump_le0,tdec_ge70,fund_pos,crowd_24,btc_down,-0.05495006612248621,1.1181451078782643,0.0007406800257180564,-0.026042754559037484
COAIUSDT,2025-09-26,e2526,105645,long,1,0.6537348002316156,-0.02412519,0.6251096102316156,0.6206096102316155,35,pump_le0,tdec_ge70,fund_pos,crowd_24,btc_down,-0.05495006612248621,1.1181451078782643,0.0007406800257180564,-0.026042754559037484
COAIUSDT,2025-09-26,e2526,105645,short,2,-0.940217391304348,0.0229725,-0.921744891304348,-0.9262448913043481,29,pump_le0,tdec_ge70,fund_flat,crowd_24,btc_up,-0.05495006612248621,0.7049409087124037,0.0001,0.03495907041660673
COAIUSDT,2025-09-26,e2526,105645,long,2,0.940217391304348,-0.0229725,0.9127448913043481,0.908244891304348,29,pump_le0,tdec_ge70,fund_flat,crowd_24,btc_up,-0.05495006612248621,0.7049409087124037,0.0001,0.03495907041660673
COCOSUSDT,2023-02-22,e2324,105510,short,1,0.20749173705471904,-0.00286176,0.20012997705471905,0.19562997705471905,18,pump_0_25,tdec_ge70,fund_flat,crowd_ge5,btc_up,0.03733333333333322,1.758348898525105,-0.0001896500065850697,0.05751434102017905
COCOSUSDT,2023-02-22,e2324,105510,long,1,-0.20749173705471904,0.00286176,-0.20912997705471906,-0.21362997705471906,18,pump_0_25,tdec_ge70,fund_flat,crowd_ge5,btc_up,0.03733333333333322,1.758348898525105,-0.0001896500065850697,0.05751434102017905
COCOSUSDT,2023-02-22,e2324,105510,short,2,0.07619863013698627,-0.00307322,0.06862541013698627,0.06412541013698628,15,pump_0_25,tdec_ge70,fund_flat,crowd_ge5,btc_up,0.03733333333333322,0.8581101338117256,0.00001146,0.004986860706139407
COCOSUSDT,2023-02-22,e2324,105510,long,2,-0.07619863013698627,0.00307322,-0.07762541013698628,-0.08212541013698627,15,pump_0_25,tdec_ge70,fund_flat,crowd_ge5,btc_up,0.03733333333333322,0.8581101338117256,0.00001146,0.004986860706139407
COHRUSDT,2026-05-27,e2526,105680,short,1,-0.04762656147271536,0.0,-0.052126561472715355,-0.05662656147271536,0,pump_le0,tdec_ge70,fund_none,crowd_ge5,btc_down,-0.009817197020988488,1.0156018638451423,,-0.03547532638427442
COHRUSDT,2026-05-27,e2526,105680,long,1,0.04762656147271536,-0.0,0.04312656147271536,0.03862656147271536,0,pump_le0,tdec_ge70,fund_none,crowd_ge5,btc_down,-0.009817197020988488,1.0156018638451423,,-0.03547532638427442
COHRUSDT,2026-05-27,e2526,105680,short,2,-0.11298614215467143,0.0,-0.11748614215467143,-0.12198614215467142,0,pump_le0,tdec_ge70,fund_none,crowd_ge5,btc_down,-0.009817197020988488,1.2899228877080426,,-0.030649545411941093
COHRUSDT,2026-05-27,e2526,105680,long,2,0.11298614215467143,-0.0,0.10848614215467142,0.10398614215467143,0,pump_le0,tdec_ge70,fund_none,crowd_ge5,btc_down,-0.009817197020988488,1.2899228877080426,,-0.030649545411941093
COINUSDT,2026-02-10,e2526,105665,short,1,-0.09390444810543658,-0.0062772,-0.10468164810543658,-0.10918164810543657,18,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.09267563527653211,0.8926342048949331,0.0,-0.2651781976623133
COINUSDT,2026-02-10,e2526,105665,long,1,0.09390444810543658,0.0062772,0.09568164810543657,0.09118164810543658,18,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.09267563527653211,0.8926342048949331,0.0,-0.2651781976623133
COINUSDT,2026-02-10,e2526,105665,short,2,-0.16254639680649913,-0.0062772,-0.17332359680649914,-0.17782359680649915,15,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.09267563527653211,3.0927676399017434,0.0,-0.3054473280265728
COINUSDT,2026-02-10,e2526,105665,long,2,0.16254639680649913,0.0062772,0.16432359680649913,0.15982359680649913,15,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.09267563527653211,3.0927676399017434,0.0,-0.3054473280265728
COLLECTUSDT,2026-01-01,e2526,105659,short,1,-0.1488200964222279,0.0157737,-0.1375463964222279,-0.1420463964222279,36,pump_le0,tdec_30_70,fund_pos,crowd_24,btc_down,-0.08263500931098688,0.5072877944833812,0.0017317,-0.036682598549745316
COLLECTUSDT,2026-01-01,e2526,105659,long,1,0.1488200964222279,-0.0157737,0.1285463964222279,0.12404639642222791,36,pump_le0,tdec_30_70,fund_pos,crowd_24,btc_down,-0.08263500931098688,0.5072877944833812,0.0017317,-0.036682598549745316
COLLECTUSDT,2026-01-01,e2526,105659,short,2,-0.19050749408361822,0.01348805,-0.18151944408361823,-0.18601944408361823,29,pump_le0,tdec_30_70,fund_pos,crowd_24,btc_down,-0.08263500931098688,0.34282703289458905,0.00052452,-0.01563432053345093
COLLECTUSDT,2026-01-01,e2526,105659,long,2,0.19050749408361822,-0.01348805,0.17251944408361822,0.1680194440836182,29,pump_le0,tdec_30_70,fund_pos,crowd_24,btc_down,-0.08263500931098688,0.34282703289458905,0.00052452,-0.01563432053345093
COMBOUSDT,2023-06-03,e2324,105524,short,1,0.3621251187406703,0.0018000000000000002,0.35942511874067035,0.35492511874067034,18,pump_le0,tdec_30_70,fund_flat,crowd_01,btc_down,-0.18538580588105236,0.43530214221969654,0.0001,-0.08100978247969748
COMBOUSDT,2023-06-03,e2324,105524,long,1,-0.3621251187406703,-0.0018000000000000002,-0.36842511874067035,-0.37292511874067036,18,pump_le0,tdec_30_70,fund_flat,crowd_01,btc_down,-0.18538580588105236,0.43530214221969654,0.0001,-0.08100978247969748
COMBOUSDT,2023-06-03,e2324,105524,short,2,0.2432584721886822,0.0014,0.24015847218868222,0.23565847218868222,14,pump_le0,tdec_30_70,fund_flat,crowd_01,btc_down,-0.18538580588105236,0.5145100740638118,0.0001,-0.10829883000783691
COMBOUSDT,2023-06-03,e2324,105524,long,2,-0.2432584721886822,-0.0014,-0.24915847218868223,-0.2536584721886822,14,pump_le0,tdec_30_70,fund_flat,crowd_01,btc_down,-0.18538580588105236,0.5145100740638118,0.0001,-0.10829883000783691
COMMONUSDT,2025-10-28,e2526,105650,short,1,0.2800630535955562,0.00813611,0.2836991635955562,0.2791991635955562,36,pump_le0,tdec_30_70,fund_pos,crowd_ge5,btc_down,-0.272776898302309,0.5699344387761345,0.00088176,-0.0373849852656859
COMMONUSDT,2025-10-28,e2526,105650,long,1,-0.2800630535955562,-0.00813611,-0.2926991635955562,-0.2971991635955562,36,pump_le0,tdec_30_70,fund_pos,crowd_ge5,btc_down,-0.272776898302309,0.5699344387761345,0.00088176,-0.0373849852656859
COMMONUSDT,2025-10-28,e2526,105650,short,2,0.18116622556134201,0.0061078,0.182774025561342,0.178274025561342,29,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_down,-0.272776898302309,0.5172880205799164,0.00025932,-0.05022686439369484
COMMONUSDT,2025-10-28,e2526,105650,long,2,-0.18116622556134201,-0.0061078,-0.19177402556134202,-0.19627402556134202,29,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_down,-0.272776898302309,0.5172880205799164,0.00025932,-0.05022686439369484
COOKIEUSDT,2025-01-08,e2526,105608,short,1,-0.2976112206881437,-0.0008884000000000001,-0.30299962068814373,-0.30749962068814374,35,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.27433206106870234,0.7761588385156443,0.00040434,-0.042405778738416444
COOKIEUSDT,2025-01-08,e2526,105608,long,1,0.2976112206881437,0.0008884000000000001,0.2939996206881437,0.2894996206881437,35,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.27433206106870234,0.7761588385156443,0.00040434,-0.042405778738416444
COOKIEUSDT,2025-01-08,e2526,105608,short,2,-0.018929616245052506,-0.00115133,-0.024580946245052505,-0.029080946245052502,29,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.27433206106870234,3.7162628489359397,-0.00036158,-0.06368769118026651
COOKIEUSDT,2025-01-08,e2526,105608,long,2,0.018929616245052506,0.00115133,0.015580946245052504,0.011080946245052506,29,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.27433206106870234,3.7162628489359397,-0.00036158,-0.06368769118026651
COPPERUSDT,2026-03-07,e2526,105668,short,1,0.017492206442674053,0.00455344,0.017545646442674052,0.013045646442674053,36,pump_le0,tdec_ge70,fund_pos,crowd_24,btc_down,-0.011978097193703019,1.3377414209134586,0.0010345,-0.06535165746443727
COPPERUSDT,2026-03-07,e2526,105668,long,1,-0.017492206442674053,-0.00455344,-0.026545646442674053,-0.031045646442674053,36,pump_le0,tdec_ge70,fund_pos,crowd_24,btc_down,-0.011978097193703019,1.3377414209134586,0.0010345,-0.06535165746443727
COPPERUSDT,2026-03-07,e2526,105668,short,2,0.03847457627118649,0.00544504,0.039419616271186494,0.03491961627118649,30,pump_le0,tdec_ge70,fund_pos,crowd_24,btc_down,-0.011978097193703019,2.20835167322182,0.00220404,-0.012419463368286587
COPPERUSDT,2026-03-07,e2526,105668,long,2,-0.03847457627118649,-0.00544504,-0.04841961627118649,-0.05291961627118649,30,pump_le0,tdec_ge70,fund_pos,crowd_24,btc_down,-0.011978097193703019,2.20835167322182,0.00220404,-0.012419463368286587
COSTUSDT,2026-06-10,e2526,105682,short,1,0.009718979148744427,0.0,0.005218979148744428,0.000718979148744428,18,pump_0_25,tdec_ge70,fund_none,crowd_ge5,btc_down,0.005933984423291072,0.7181086401364434,,-0.20958103926125704
COSTUSDT,2026-06-10,e2526,105682,long,1,-0.009718979148744427,-0.0,-0.014218979148744426,-0.018718979148744427,18,pump_0_25,tdec_ge70,fund_none,crowd_ge5,btc_down,0.005933984423291072,0.7181086401364434,,-0.20958103926125704
COSTUSDT,2026-06-10,e2526,105682,short,2,0.015907101711819898,0.0,0.011407101711819898,0.006907101711819899,15,pump_0_25,tdec_ge70,fund_flat,crowd_ge5,btc_down,0.005933984423291072,0.7962946286104952,0.0,-0.19853244425722338
COSTUSDT,2026-06-10,e2526,105682,long,2,-0.015907101711819898,-0.0,-0.0204071017118199,-0.024907101711819896,15,pump_0_25,tdec_ge70,fund_flat,crowd_ge5,btc_down,0.005933984423291072,0.7962946286104952,0.0,-0.19853244425722338
COSUSDT,2024-10-01,e2324,105594,short,1,-0.024372446001167614,0.00175,-0.027122446001167613,-0.03162244600116761,35,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.13789632611977864,0.33894555996893433,0.0001,0.02555314394176489
COSUSDT,2024-10-01,e2324,105594,long,1,0.024372446001167614,-0.00175,0.01812244600116761,0.013622446001167613,35,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.13789632611977864,0.33894555996893433,0.0001,0.02555314394176489
COSUSDT,2024-10-01,e2324,105594,short,2,-0.0403142137246183,0.0014500000000000001,-0.043364213724618295,-0.0478642137246183,29,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.13789632611977864,0.2310945261901171,0.0001,0.057009428756925384
COSUSDT,2024-10-01,e2324,105594,long,2,0.0403142137246183,-0.0014500000000000001,0.0343642137246183,0.029864213724618296,29,pump_le0,tdec_lt30,fund_flat,crowd_24,btc_up,-0.13789632611977864,0.2310945261901171,0.0001,0.057009428756925384
COWUSDT,2024-11-07,e2324,105599,short,1,0.20429165754324502,0.00548433,0.20527598754324503,0.20077598754324502,35,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.12693557637163067,0.6291323451056351,0.0001,0.26194923308429474
COWUSDT,2024-11-07,e2324,105599,long,1,-0.20429165754324502,-0.00548433,-0.21427598754324503,-0.21877598754324504,35,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.12693557637163067,0.6291323451056351,0.0001,0.26194923308429474
COWUSDT,2024-11-07,e2324,105599,short,2,0.23397976391231026,0.00482238,0.23430214391231025,0.22980214391231024,29,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.12693557637163067,0.4206926055716216,0.00048914,0.2717039400794785
COWUSDT,2024-11-07,e2324,105599,long,2,-0.23397976391231026,-0.00482238,-0.24330214391231025,-0.24780214391231026,29,pump_le0,tdec_30_70,fund_flat,crowd_24,btc_up,-0.12693557637163067,0.4206926055716216,0.00048914,0.2717039400794785
CRCLUSDT,2026-02-10,e2526,105665,short,1,-0.07015724900639368,0.01221629,-0.06244095900639368,-0.06694095900639369,18,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.027231467473525006,0.740860858020494,0.0,-0.2651781976623133
CRCLUSDT,2026-02-10,e2526,105665,long,1,0.07015724900639368,-0.01221629,0.05344095900639369,0.04894095900639368,18,pump_le0,tdec_ge70,fund_flat,crowd_ge5,btc_down,-0.027231467473525006,0.740860858020494,0.0,-0.2651781976623133
CRCLUSDT,2026-02-10,e2526,105665,short,2,-0.09243252778267776,0.01221629,-0.08471623778267776,-0.08921623778267775,15,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_down,-0.027231467473525006,0.4708843261270222,0.0,-0.3054473280265728
CRCLUSDT,2026-02-10,e2526,105665,long,2,0.09243252778267776,-0.01221629,0.07571623778267775,0.07121623778267776,15,pump_le0,tdec_30_70,fund_flat,crowd_ge5,btc_down,-0.027231467473525006,0.4708843261270222,0.0,-0.3054473280265728
CRDOUSDT,2026-06-09,e2526,105682,short,1,-0.03001505052676839,0.00202562,-0.03248943052676839,-0.03698943052676839,15,pump_0_25,tdec_30_70,fund_none,crowd_ge5,btc_down,0.044699011680143785,0.6894929276908123,,-0.24743724227072272
CRDOUSDT,2026-06-09,e2526,105682,long,1,0.03001505052676839,-0.00202562,0.02348943052676839,0.018989430526768394,15,pump_0_25,tdec_30_70,fund_none,crowd_ge5,btc_down,0.044699011680143785,0.6894929276908123,,-0.24743724227072272
CRDOUSDT,2026-06-09,e2526,105682,short,2,0.10971938301430964,0.00202562,0.10724500301430964,0.10274500301430965,15,pump_0_25,tdec_ge70,fund_none,crowd_ge5,btc_down,0.044699011680143785,0.7842446456451796,,-0.20958103926125704
CRDOUSDT,2026-06-09,e2526,105682,long,2,-0.10971938301430964,-0.00202562,-0.11624500301430965,-0.12074500301430964,15,pump_0_25,tdec_ge70,fund_none,crowd_ge5,btc_down,0.044699011680143785,0.7842446456451796,,-0.20958103926125704
CRMUSDT,2026-06-04,e2526,105681,short,1,0.09386516366789519,0.0,0.08936516366789518,0.08486516366789519,0,pump_le0,tdec_30_70,fund_none,crowd_ge5,btc_down,-0.012839717526214267,0.6881643943245171,,-0.2502527948730866
CRMUSDT,2026-06-04,e2526,105681,long,1,-0.09386516366789519,-0.0,-0.09836516366789519,-0.10286516366789518,0,pump_le0,tdec_30_70,fund_none,crowd_ge5,btc_down,-0.012839717526214267,0.6881643943245171,,-0.2502527948730866
CRMUSDT,2026-06-04,e2526,105681,short,2,0.12684735495326135,0.0,0.12234735495326135,0.11784735495326136,0,pump_le0,tdec_lt30,fund_none,crowd_ge5,btc_down,-0.012839717526214267,0.2100108624346269,,-0.23908770104564991
CRMUSDT,2026-06-04,e2526,105681,long,2,-0.12684735495326135,-0.0,-0.13134735495326136,-0.13584735495326136,0,pump_le0,tdec_lt30,fund_none,crowd_ge5,btc_down,-0.012839717526214267,0.2100108624346269,,-0.23908770104564991
